,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID,bus,cumcount
244,Ocotillo 5,OCGT,OCGT,PP,US,161.9,,,,,,2019.0,,,,33.4225,-111.9122,,,,5
245,Ocotillo 6,OCGT,OCGT,PP,US,161.9,,,,,,2019.0,,,,33.4225,-111.9122,,,,6
246,Ocotillo 7,OCGT,OCGT,PP,US,161.9,,,,,,2019.0,,,,33.4225,-111.9122,,,,7
247,West Phoenix 1,CCGT,CCGT,PP,US,132.0,,,,,,1976.0,,,,33.4417,-112.1583,,,,1
248,West Phoenix 2,CCGT,CCGT,PP,US,132.0,,,,,,1976.0,,,,33.4417,-112.1583,,,,2
249,West Phoenix 3,CCGT,CCGT,PP,US,132.0,,,,,,1976.0,,,,33.4417,-112.1583,,,,3
250,West Phoenix 4,CCGT,CCGT,PP,US,91.0,,,,,,2001.0,,,,33.4417,-112.1583,,,,4
251,West Phoenix 5,CCGT,CCGT,PP,US,44.6,,,,,,2001.0,,,,33.4417,-112.1583,,,,5
252,West Phoenix 6,CCGT,CCGT,PP,US,184.5,,,,,,2003.0,,,,33.4417,-112.1583,,,,6
253,West Phoenix 7,CCGT,CCGT,PP,US,184.5,,,,,,2003.0,,,,33.4417,-112.1583,,,,7
254,West Phoenix 8,CCGT,CCGT,PP,US,200.6,,,,,,2003.0,,,,33.4417,-112.1583,,,,8
255,West Phoenix 9,OCGT,OCGT,PP,US,53.1,,,,,,1972.0,,,,33.4417,-112.1583,,,,9
256,West Phoenix 10,OCGT,OCGT,PP,US,53.1,,,,,,1973.0,,,,33.4417,-112.1583,,,,10
257,Saguaro 1,OCGT,OCGT,PP,US,78.3,,,,,,2002.0,,,,32.5517,-111.3,,,,1
258,Saguaro 2,OCGT,OCGT,PP,US,53.1,,,,,,1972.0,,,,32.5517,-111.3,,,,2
259,Saguaro 3,OCGT,OCGT,PP,US,53.1,,,,,,1973.0,,,,32.5517,-111.3,,,,3
260,Yucca 1,OCGT,OCGT,PP,US,23.6,,,,,,1971.0,,,,32.7214,-114.7106,,,,1
261,Yucca 2,OCGT,OCGT,PP,US,23.6,,,,,,1971.0,,,,32.7214,-114.7106,,,,2
262,Yucca 3,oil,,PP,US,25.3,,,,,,1978.0,,,,32.7214,-114.7106,,,,3
263,Yucca 4,OCGT,OCGT,PP,US,72.4,,,,,,1973.0,,,,32.7214,-114.7106,,,,4
264,Yucca 5,oil,,PP,US,72.4,,,,,,1974.0,,,,32.7214,-114.7106,,,,5
265,Yucca 6,OCGT,OCGT,PP,US,60.5,,,,,,2008.0,,,,32.7214,-114.7106,,,,6
266,Yucca 7,OCGT,OCGT,PP,US,60.5,,,,,,2008.0,,,,32.7214,-114.7106,,,,7
267,Yucca 8,OCGT,OCGT,PP,US,86.7,,,,,,1959.0,,,,32.7214,-114.7106,,,,8
268,Demoss Petrie 1,OCGT,OCGT,PP,US,85.0,,,,,,2001.0,,,,32.252273,-110.992148,,,,1
269,H Wilson Sundt Generating Station 1,OCGT,OCGT,PP,US,173.3,,,,,,1967.0,,,,32.16,-110.9047,,,,1
270,H Wilson Sundt Generating Station 2,OCGT,OCGT,PP,US,27.0,,,,,,1972.0,,,,32.16,-110.9047,,,,2
271,H Wilson Sundt Generating Station 3,OCGT,OCGT,PP,US,27.0,,,,,,1972.0,,,,32.16,-110.9047,,,,3
272,H Wilson Sundt Generating Station 4,OCGT,OCGT,PP,US,18.8,,,,,,2020.0,,,,32.16,-110.9047,,,,4
273,H Wilson Sundt Generating Station 5,OCGT,OCGT,PP,US,18.8,,,,,,2019.0,,,,32.16,-110.9047,,,,5
274,H Wilson Sundt Generating Station 6,OCGT,OCGT,PP,US,18.8,,,,,,2020.0,,,,32.16,-110.9047,,,,6
275,H Wilson Sundt Generating Station 7,OCGT,OCGT,PP,US,18.8,,,,,,2020.0,,,,32.16,-110.9047,,,,7
276,H Wilson Sundt Generating Station 8,OCGT,OCGT,PP,US,18.8,,,,,,2020.0,,,,32.16,-110.9047,,,,8
277,H Wilson Sundt Generating Station 9,OCGT,OCGT,PP,US,18.8,,,,,,2020.0,,,,32.16,-110.9047,,,,9
278,H Wilson Sundt Generating Station 10,OCGT,OCGT,PP,US,18.8,,,,,,2019.0,,,,32.16,-110.9047,,,,10
279,H Wilson Sundt Generating Station 11,OCGT,OCGT,PP,US,18.8,,,,,,2019.0,,,,32.16,-110.9047,,,,11
280,H Wilson Sundt Generating Station 12,OCGT,OCGT,PP,US,18.8,,,,,,2019.0,,,,32.16,-110.9047,,,,12
281,H Wilson Sundt Generating Station 13,OCGT,OCGT,PP,US,18.8,,,,,,2019.0,,,,32.16,-110.9047,,,,13
282,H Wilson Sundt Generating Station 14,OCGT,OCGT,PP,US,113.6,,,,,,1962.0,,,,32.16,-110.9047,,,,14
283,Cross 1,coal,,PP,US,590.9,,,,,,1995.0,,,,33.371506,-80.113235,,,,1
284,Cross 2,coal,,PP,US,556.2,,,,,,1984.0,,,,33.371506,-80.113235,,,,2
285,Cross 3,coal,,PP,US,591.0,,,,,,2007.0,,,,33.371506,-80.113235,,,,3
286,Cross 4,coal,,PP,US,652.0,,,,,,2008.0,,,,33.371506,-80.113235,,,,4
287,Seminole (FL) 1,coal,,PP,US,714.6,,,,,,1984.0,,,2023.0,29.733056,-81.632778,,,,1
288,Seminole (FL) 2,coal,,PP,US,714.6,,,,,,1984.0,,,,29.733056,-81.632778,,,,2
289,Agua Fria 1,OCGT,OCGT,PP,US,113.6,,,,,,1958.0,,,,33.5561,-112.2153,,,,1
290,Agua Fria 2,OCGT,OCGT,PP,US,113.6,,,,,,1957.0,,,,33.5561,-112.2153,,,,2
291,Agua Fria 3,OCGT,OCGT,PP,US,163.2,,,,,,1961.0,,,,33.5561,-112.2153,,,,3
292,Agua Fria 4,OCGT,OCGT,PP,US,80.5,,,,,,1975.0,,,,33.5561,-112.2153,,,,4
293,Agua Fria 5,OCGT,OCGT,PP,US,71.2,,,,,,1974.0,,,,33.5561,-112.2153,,,,5
294,Agua Fria 6,OCGT,OCGT,PP,US,71.2,,,,,,1974.0,,,,33.5561,-112.2153,,,,6
295,Agua Fria 7,battery,,Store,US,25.0,,,,,,2021.0,,,,33.5561,-112.2153,,,,7
296,Agua Fria 8,solar,,PP,US,0.2,,,,,,2001.0,,,,33.5561,-112.2153,,,,8
297,Crosscut 1,hydro,Reservoir,PP,US,3.0,,,,,,1939.0,,,,33.439375,-111.946052,,,,1
298,Horse Mesa 1,hydro,Reservoir,PP,US,9.9,,,,,,1927.0,,,,33.5907,-111.344,,,,1
299,Horse Mesa 2,hydro,Reservoir,PP,US,9.9,,,,,,1927.0,,,,33.5907,-111.344,,,,2
300,Horse Mesa 3,hydro,Reservoir,PP,US,9.9,,,,,,1927.0,,,,33.5907,-111.344,,,,3
301,Horse Mesa 4,hydro,Pumped Storage,Store,US,99.8,,,,,,1972.0,,,,33.5907,-111.344,,,,4
302,Kyrene 1,OCGT,OCGT,PP,US,34.5,,,,,,1952.0,,,,33.3556,-111.9353,,,,1
303,Kyrene 2,OCGT,OCGT,PP,US,73.5,,,,,,1954.0,,,,33.3556,-111.9353,,,,2
304,Kyrene 3,OCGT,OCGT,PP,US,53.1,,,,,,1971.0,,,,33.3556,-111.9353,,,,3
305,Kyrene 4,OCGT,OCGT,PP,US,60.3,,,,,,1973.0,,,,33.3556,-111.9353,,,,4
306,Kyrene 5,OCGT,OCGT,PP,US,60.3,,,,,,1973.0,,,,33.3556,-111.9353,,,,5
307,Kyrene 6,CCGT,CCGT,PP,US,170.0,,,,,,2002.0,,,,33.3556,-111.9353,,,,6
308,Kyrene 7,CCGT,CCGT,PP,US,122.0,,,,,,2002.0,,,,33.3556,-111.9353,,,,7
309,Mormon Flat 1,hydro,Reservoir,PP,US,9.2,,,,,,1926.0,,,,33.5536,-111.4431,,,,1
310,Mormon Flat 2,hydro,Pumped Storage,Store,US,54.3,,,,,,1971.0,,,,33.5536,-111.4431,,,,2
311,Roosevelt 1,hydro,Reservoir,PP,US,36.0,,,,,,1973.0,,,,33.671104,-111.161786,,,,1
312,Stewart Mountain 1,hydro,Reservoir,PP,US,13.0,,,,,,1930.0,,,,33.5661,-111.536,,,,1
313,McClure 1,oil,,PP,US,71.2,,,,,,1980.0,,,,37.62936,-120.93139,,,,1
314,McClure 2,OCGT,OCGT,PP,US,71.2,,,,,,1981.0,,,,37.62936,-120.93139,,,,2
315,Davis Dam 1,hydro,Reservoir,PP,US,51.7,,,,,,1951.0,,,,35.197044,-114.570669,,,,1
316,Davis Dam 2,hydro,Reservoir,PP,US,51.7,,,,,,1951.0,,,,35.197044,-114.570669,,,,2
317,Davis Dam 3,hydro,Reservoir,PP,US,48.0,,,,,,1951.0,,,,35.197044,-114.570669,,,,3
318,Davis Dam 4,hydro,Reservoir,PP,US,51.7,,,,,,1951.0,,,,35.197044,-114.570669,,,,4
319,Davis Dam 5,hydro,Reservoir,PP,US,51.7,,,,,,1951.0,,,,35.197044,-114.570669,,,,5
320,Glen Canyon Dam 1,hydro,Reservoir,PP,US,165.0,,,,,,1964.0,,,,36.936614,-111.483872,,,,1
321,Glen Canyon Dam 2,hydro,Reservoir,PP,US,165.0,,,,,,1964.0,,,,36.936614,-111.483872,,,,2
322,Glen Canyon Dam 3,hydro,Reservoir,PP,US,165.0,,,,,,1964.0,,,,36.936614,-111.483872,,,,3
323,Glen Canyon Dam 4,hydro,Reservoir,PP,US,165.0,,,,,,1965.0,,,,36.936614,-111.483872,,,,4
324,Glen Canyon Dam 5,hydro,Reservoir,PP,US,165.0,,,,,,1965.0,,,,36.936614,-111.483872,,,,5
325,Glen Canyon Dam 6,hydro,Reservoir,PP,US,165.0,,,,,,1965.0,,,,36.936614,-111.483872,,,,6
326,Glen Canyon Dam 7,hydro,Reservoir,PP,US,157.0,,,,,,1966.0,,,,36.936614,-111.483872,,,,7
327,Glen Canyon Dam 8,hydro,Reservoir,PP,US,165.0,,,,,,1966.0,,,,36.936614,-111.483872,,,,8
328,Hoover Dam (NV) 1,hydro,Reservoir,PP,US,2.4,,,,,,1936.0,,,,36.01551,-114.738006,,,,1
329,Hoover Dam (NV) 2,hydro,Reservoir,PP,US,130.0,,,,,,1936.0,,,,36.01551,-114.738006,,,,2
330,Hoover Dam (NV) 3,hydro,Reservoir,PP,US,130.0,,,,,,1936.0,,,,36.01551,-114.738006,,,,3
331,Hoover Dam (NV) 4,hydro,Reservoir,PP,US,130.0,,,,,,1937.0,,,,36.01551,-114.738006,,,,4
332,Hoover Dam (NV) 5,hydro,Reservoir,PP,US,130.0,,,,,,1936.0,,,,36.01551,-114.738006,,,,5
333,Hoover Dam (NV) 6,hydro,Reservoir,PP,US,130.0,,,,,,1938.0,,,,36.01551,-114.738006,,,,6
334,Hoover Dam (NV) 7,hydro,Reservoir,PP,US,130.0,,,,,,1938.0,,,,36.01551,-114.738006,,,,7
335,Hoover Dam (NV) 8,hydro,Reservoir,PP,US,127.0,,,,,,1944.0,,,,36.01551,-114.738006,,,,8
336,Hoover Dam (NV) 9,hydro,Reservoir,PP,US,130.0,,,,,,1961.0,,,,36.01551,-114.738006,,,,9
337,Lake Creek Dam 1,hydro,Reservoir,PP,US,1.5,,,,,,1981.0,,,,40.493631,-111.312506,,,,1
338,Apache Station 1,OCGT,OCGT,PP,US,11.5,,,,,,1963.0,,,,32.0603,-109.8931,,,,1
339,Apache Station 2,OCGT,OCGT,PP,US,20.4,,,,,,1972.0,,,,32.0603,-109.8931,,,,2
340,Apache Station 3,OCGT,OCGT,PP,US,78.7,,,,,,1975.0,,,,32.0603,-109.8931,,,,3
341,Apache Station 4,OCGT,OCGT,PP,US,60.5,,,,,,2002.0,,,,32.0603,-109.8931,,,,4
342,Apache Station 5,OCGT,OCGT,PP,US,81.6,,,,,,1964.0,,,,32.0603,-109.8931,,,,5
343,Apache Station 6,OCGT,OCGT,PP,US,204.0,,,,,,1979.0,,,,32.0603,-109.8931,,,,6
344,Apache Station 7,coal,,PP,US,204.0,,,,,,1979.0,,,,32.0603,-109.8931,,,,7
345,Turlock Lake 1,hydro,Reservoir,PP,US,1.1,,,,,,1980.0,,,,37.611461,-120.594678,,,,1
346,Turlock Lake 2,hydro,Reservoir,PP,US,1.1,,,,,,1980.0,,,,37.611461,-120.594678,,,,2
347,Turlock Lake 3,hydro,Reservoir,PP,US,1.1,,,,,,1980.0,,,,37.611461,-120.594678,,,,3
348,Hickman 1,hydro,Reservoir,PP,US,0.5,,,,,,1979.0,,,,37.621536,-120.746247,,,,1
349,Hickman 2,hydro,Reservoir,PP,US,0.5,,,,,,1979.0,,,,37.621536,-120.746247,,,,2
350,GREC 1,coal,,PP,US,594.0,,,,,,1985.0,,,,36.190278,-95.2894,,,,1
351,GREC 2,CCGT,CCGT,PP,US,369.0,,,,,,2017.0,,,,36.190278,-95.2894,,,,2
352,GREC 3,CCGT,CCGT,PP,US,231.3,,,,,,2017.0,,,,36.190278,-95.2894,,,,3
353,Carpenter 1,hydro,Reservoir,PP,US,28.0,,,,,,1932.0,,,,34.4425,-93.0262,,,,1
354,Carpenter 2,hydro,Reservoir,PP,US,28.0,,,,,,1932.0,,,,34.4425,-93.0262,,,,2
355,Lake Catherine 1,OCGT,OCGT,PP,US,552.5,,,,,,1970.0,,,2025.0,34.4341,-92.9049,,,,1
356,Osceola (AR) 1,oil,,PP,US,1.6,,,,,,1992.0,,,,35.705381,-89.9689,,,,1
357,Remmel 1,hydro,Reservoir,PP,US,3.0,,,,,,1925.0,,,,34.4272,-92.8941,,,,1
358,Remmel 2,hydro,Reservoir,PP,US,3.0,,,,,,1925.0,,,,34.4272,-92.8941,,,,2
359,Remmel 3,hydro,Reservoir,PP,US,3.0,,,,,,1925.0,,,,34.4272,-92.8941,,,,3
360,Volta 2 1,hydro,Reservoir,PP,US,1.0,,,,,,1981.0,,,,40.45193,-121.86215,,,,1
361,Beaver Dam 1,hydro,Reservoir,PP,US,56.0,,,,,,1965.0,,,,36.421507,-93.847373,,,,1
362,Beaver Dam 2,hydro,Reservoir,PP,US,56.0,,,,,,1965.0,,,,36.421507,-93.847373,,,,2
363,Degray 1,hydro,Reservoir,PP,US,40.0,,,,,,1972.0,,,,34.211913,-93.110963,,,,1
364,Degray 2,hydro,Pumped Storage,Store,US,30.0,,,,,,1972.0,,,,34.211913,-93.110963,,,,2
365,Greers Ferry Lake 1,hydro,Reservoir,PP,US,48.0,,,,,,1964.0,,,,35.5207,-91.9953,,,,1
366,Greers Ferry Lake 2,hydro,Reservoir,PP,US,48.0,,,,,,1964.0,,,,35.5207,-91.9953,,,,2
367,Municipal Light 1,oil,,PP,US,2.0,,,,,,1963.0,,,,36.3858,-90.1867,,,,1
368,Municipal Light 2,oil,,PP,US,0.6,,,,,,1952.0,,,,36.3858,-90.1867,,,,2
369,Municipal Light 3,oil,,PP,US,2.2,,,,,,1976.0,,,,36.3858,-90.1867,,,,3
370,Municipal Light 4,oil,,PP,US,1.3,,,,,,1959.0,,,,36.3858,-90.1867,,,,4
371,Municipal Light 5,oil,,PP,US,1.1,,,,,,1955.0,,,,36.3858,-90.1867,,,,5
372,Narrows (AR) 1,hydro,Reservoir,PP,US,8.5,,,,,,1950.0,,,,34.148427,-93.715168,,,,1
373,Narrows (AR) 2,hydro,Reservoir,PP,US,8.5,,,,,,1950.0,,,,34.148427,-93.715168,,,,2
374,Narrows (AR) 3,hydro,Reservoir,PP,US,8.5,,,,,,1969.0,,,,34.148427,-93.715168,,,,3
375,Norfork 1,hydro,Reservoir,PP,US,40.2,,,,,,1950.0,,,,36.2491,-92.2401,,,,1
376,Norfork 2,hydro,Reservoir,PP,US,40.2,,,,,,1944.0,,,,36.2491,-92.2401,,,,2
377,Blakely Mountain 1,hydro,Reservoir,PP,US,37.5,,,,,,1955.0,,,,34.570984,-93.194425,,,,1
378,Blakely Mountain 2,hydro,Reservoir,PP,US,37.5,,,,,,1955.0,,,,34.570984,-93.194425,,,,2
379,Bull Shoals 1,hydro,Reservoir,PP,US,40.0,,,,,,1952.0,,,,36.3635,-92.5763,,,,1
380,Bull Shoals 2,hydro,Reservoir,PP,US,40.0,,,,,,1952.0,,,,36.3635,-92.5763,,,,2
381,Bull Shoals 3,hydro,Reservoir,PP,US,40.0,,,,,,1952.0,,,,36.3635,-92.5763,,,,3
382,Bull Shoals 4,hydro,Reservoir,PP,US,40.0,,,,,,1953.0,,,,36.3635,-92.5763,,,,4
383,Bull Shoals 5,hydro,Reservoir,PP,US,45.0,,,,,,1962.0,,,,36.3635,-92.5763,,,,5
384,Bull Shoals 6,hydro,Reservoir,PP,US,45.0,,,,,,1962.0,,,,36.3635,-92.5763,,,,6
385,Bull Shoals 7,hydro,Reservoir,PP,US,45.0,,,,,,1963.0,,,,36.3635,-92.5763,,,,7
386,Bull Shoals 8,hydro,Reservoir,PP,US,45.0,,,,,,1963.0,,,,36.3635,-92.5763,,,,8
387,Dardanelle 1,hydro,Reservoir,PP,US,40.2,,,,,,1965.0,,,,35.2503,-93.1686,,,,1
388,Dardanelle 2,hydro,Reservoir,PP,US,40.2,,,,,,1965.0,,,,35.2503,-93.1686,,,,2
389,Dardanelle 3,hydro,Reservoir,PP,US,40.2,,,,,,1965.0,,,,35.2503,-93.1686,,,,3
390,Dardanelle 4,hydro,Reservoir,PP,US,40.2,,,,,,1966.0,,,,35.2503,-93.1686,,,,4
391,Thomas Fitzhugh 1,CCGT,CCGT,PP,US,59.0,,,,,,1963.0,,,,35.462382,-93.804926,,,,1
392,Thomas Fitzhugh 2,CCGT,CCGT,PP,US,126.0,,,,,,2002.0,,,,35.462382,-93.804926,,,,2
393,Carl Bailey 1,OCGT,OCGT,PP,US,120.0,,,,,,1966.0,,,,35.260102,-91.363426,,,,1
394,McClellan (AR) 1,OCGT,OCGT,PP,US,136.0,,,,,,1972.0,,,,33.5648,-92.7917,,,,1
395,Clinton Power Station 1,nuclear,,PP,US,1138.3,,,,,,1987.0,,,,40.1719,-88.8339,,,,1
396,Wolf Creek Generating Station 1,nuclear,,PP,US,1267.7,,,,,,1985.0,,,,38.23926,-95.68978,,,,1
397,Alta Powerhouse 1,hydro,Reservoir,PP,US,1.0,,,,,,1902.0,,,,39.215979,-120.80355,,,,1
398,Angels 1,hydro,Reservoir,PP,US,1.4,,,,,,1940.0,,,,38.071944,-120.539444,,,,1
399,Balch 1 1,hydro,Reservoir,PP,US,31.0,,,,,,1927.0,,,,36.909137,-119.087712,,,,1
400,Balch 2 1,hydro,Reservoir,PP,US,48.6,,,,,,1958.0,,,,36.908907,-119.087556,,,,1
401,Balch 2 2,hydro,Reservoir,PP,US,48.6,,,,,,1958.0,,,,36.908907,-119.087556,,,,2
402,Belden 1,hydro,Reservoir,PP,US,117.9,,,,,,1969.0,,,,40.007445,-121.249438,,,,1
403,Bucks Creek 1,hydro,Reservoir,PP,US,33.0,,,,,,1928.0,,,,39.91062,-121.327692,,,,1
404,Bucks Creek 2,hydro,Reservoir,PP,US,33.0,,,,,,1928.0,,,,39.91062,-121.327692,,,,2
405,Butt Valley 1,hydro,Reservoir,PP,US,40.0,,,,,,1958.0,,,,40.175656,-121.190663,,,,1
406,Caribou 1 1,hydro,Reservoir,PP,US,23.8,,,,,,1921.0,,,,40.085476,-121.148241,,,,1
407,Caribou 1 2,hydro,Reservoir,PP,US,25.0,,,,,,1921.0,,,,40.085476,-121.148241,,,,2
408,Caribou 1 3,hydro,Reservoir,PP,US,25.0,,,,,,1924.0,,,,40.085476,-121.148241,,,,3
409,Caribou 2 1,hydro,Reservoir,PP,US,60.3,,,,,,1958.0,,,,40.085997,-121.149373,,,,1
410,Caribou 2 2,hydro,Reservoir,PP,US,57.6,,,,,,1958.0,,,,40.085997,-121.149373,,,,2
411,Centerville PH 1,hydro,Reservoir,PP,US,5.5,,,,,,1900.0,,,,39.788877,-121.657383,,,,1
412,Centerville PH 2,hydro,Reservoir,PP,US,0.9,,,,,,1900.0,,,,39.788877,-121.657383,,,,2
413,Chili Bar 1,hydro,Reservoir,PP,US,8.3,,,,,,1965.0,,,,38.771764,-120.813239,,,,1
414,Coleman PH 1,hydro,Reservoir,PP,US,12.1,,,,,,1979.0,,,,40.404645,-122.121904,,,,1
415,Cow Creek 1,hydro,Reservoir,PP,US,0.7,,,,,,1907.0,,,2023.0,40.570817,-122.02093,,,,1
416,Cow Creek 2,hydro,Reservoir,PP,US,0.7,,,,,,1907.0,,,2023.0,40.570817,-122.02093,,,,2
417,Cresta 1,hydro,Reservoir,PP,US,36.9,,,,,,1949.0,,,,39.825907,-121.409687,,,,1
418,Cresta 2,hydro,Reservoir,PP,US,36.9,,,,,,1950.0,,,,39.825907,-121.409687,,,,2
419,De Sabla 1,hydro,Reservoir,PP,US,18.4,,,,,,1963.0,,,,39.869265,-121.631819,,,,1
420,Deer Creek PH 1,hydro,Reservoir,PP,US,5.5,,,,,,1908.0,,,,39.29807,-120.8443,,,,1
421,Drum 1 1,hydro,Reservoir,PP,US,12.0,,,,,,1913.0,,,,39.256873,-120.767437,,,,1
422,Drum 1 2,hydro,Reservoir,PP,US,12.0,,,,,,1913.0,,,,39.256873,-120.767437,,,,2
423,Drum 1 3,hydro,Reservoir,PP,US,12.0,,,,,,1922.0,,,,39.256873,-120.767437,,,,3
424,Drum 1 4,hydro,Reservoir,PP,US,13.2,,,,,,1928.0,,,,39.256873,-120.767437,,,,4
425,Drum 2 1,hydro,Reservoir,PP,US,53.1,,,,,,1965.0,,,,39.257388,-120.767046,,,,1
426,Dutch Flat 1,hydro,Reservoir,PP,US,22.0,,,,,,1943.0,,,,39.216985,-120.835587,,,,1
427,El Dorado 1,hydro,Reservoir,PP,US,10.0,,,,,,1924.0,,,,38.793574,-120.619152,,,,1
428,El Dorado 2,hydro,Reservoir,PP,US,10.0,,,,,,1924.0,,,,38.793574,-120.619152,,,,2
429,Electra 1,hydro,Reservoir,PP,US,32.3,,,,,,1948.0,,,,38.330985,-120.669901,,,,1
430,Electra 2,hydro,Reservoir,PP,US,35.1,,,,,,1948.0,,,,38.330985,-120.669901,,,,2
431,Electra 3,hydro,Reservoir,PP,US,35.1,,,,,,1948.0,,,,38.330985,-120.669901,,,,3
432,Haas 1,hydro,Reservoir,PP,US,67.5,,,,,,1958.0,,,,36.927424,-119.02025,,,,1
433,Haas 2,hydro,Reservoir,PP,US,67.5,,,,,,1958.0,,,,36.927424,-119.02025,,,,2
434,Halsey 1,hydro,Reservoir,PP,US,13.6,,,,,,1916.0,,,,38.956985,-121.041932,,,,1
435,Hamilton Branch 1,hydro,Reservoir,PP,US,2.6,,,,,,1921.0,,,,40.268712,-121.089479,,,,1
436,Hamilton Branch 2,hydro,Reservoir,PP,US,2.7,,,,,,1921.0,,,,40.268712,-121.089479,,,,2
437,Hat Creek 1 1,hydro,Reservoir,PP,US,10.0,,,,,,1921.0,,,,40.929297,-121.544462,,,,1
438,Hat Creek 2 1,hydro,Reservoir,PP,US,10.0,,,,,,1921.0,,,,40.960675,-121.548657,,,,1
439,Humboldt Bay 1,OCGT,OCGT,PP,US,16.7,,,,,,2010.0,,,,40.7415,-124.2103,,,,1
440,Humboldt Bay 2,OCGT,OCGT,PP,US,16.7,,,,,,2010.0,,,,40.7415,-124.2103,,,,2
441,Humboldt Bay 3,OCGT,OCGT,PP,US,16.7,,,,,,2010.0,,,,40.7415,-124.2103,,,,3
442,Humboldt Bay 4,OCGT,OCGT,PP,US,16.7,,,,,,2011.0,,,,40.7415,-124.2103,,,,4
443,Humboldt Bay 5,OCGT,OCGT,PP,US,16.7,,,,,,2010.0,,,,40.7415,-124.2103,,,,5
444,Humboldt Bay 6,OCGT,OCGT,PP,US,16.7,,,,,,2010.0,,,,40.7415,-124.2103,,,,6
445,Humboldt Bay 7,OCGT,OCGT,PP,US,16.7,,,,,,2010.0,,,,40.7415,-124.2103,,,,7
446,Humboldt Bay 8,OCGT,OCGT,PP,US,16.7,,,,,,2010.0,,,,40.7415,-124.2103,,,,8
447,Humboldt Bay 9,OCGT,OCGT,PP,US,16.7,,,,,,2010.0,,,,40.7415,-124.2103,,,,9
448,Humboldt Bay 10,OCGT,OCGT,PP,US,16.7,,,,,,2010.0,,,,40.7415,-124.2103,,,,10
449,Inskip 1,hydro,Reservoir,PP,US,7.6,,,,,,1979.0,,,,40.400988,-121.965502,,,,1
450,James B Black 1,hydro,Reservoir,PP,US,85.1,,,,,,1966.0,,,,40.992295,-121.975182,,,,1
451,James B Black 2,hydro,Reservoir,PP,US,83.5,,,,,,1965.0,,,,40.992295,-121.975182,,,,2
452,Kerckhoff 1,hydro,Reservoir,PP,US,11.3,,,,,,1920.0,,,,37.092486,-119.552826,,,,1
453,Kerckhoff 2,hydro,Reservoir,PP,US,11.3,,,,,,1920.0,,,,37.092486,-119.552826,,,,2
454,Kilarc 1,hydro,Reservoir,PP,US,1.5,,,,,,1904.0,,,2023.0,40.677827,-121.873253,,,,1
455,Kings River PH 1,hydro,Reservoir,PP,US,48.6,,,,,,1962.0,,,,36.888166,-119.158777,,,,1
456,Lime Saddle 1,hydro,Reservoir,PP,US,1.0,,,,,,1906.0,,,,39.698755,-121.57096,,,,1
457,Lime Saddle 2,hydro,Reservoir,PP,US,1.0,,,,,,1906.0,,,,39.698755,-121.57096,,,,2
458,Merced Falls 1,hydro,Reservoir,PP,US,3.4,,,,,,1930.0,,,,37.52301,-120.329905,,,,1
459,Dynegy Moss Landing Power Plant Hybrid 1,battery,,Store,US,300.0,,,,,,2021.0,,,,36.804837,-121.782241,,,,1
460,Dynegy Moss Landing Power Plant Hybrid 2,battery,,Store,US,100.0,,,,,,2021.0,,,,36.804837,-121.782241,,,,2
461,Dynegy Moss Landing Power Plant Hybrid 3,CCGT,CCGT,PP,US,233.0,,,,,,2002.0,,,,36.804837,-121.782241,,,,3
462,Dynegy Moss Landing Power Plant Hybrid 4,CCGT,CCGT,PP,US,233.0,,,,,,2002.0,,,,36.804837,-121.782241,,,,4
463,Dynegy Moss Landing Power Plant Hybrid 5,CCGT,CCGT,PP,US,233.0,,,,,,2002.0,,,,36.804837,-121.782241,,,,5
464,Dynegy Moss Landing Power Plant Hybrid 6,CCGT,CCGT,PP,US,233.0,,,,,,2002.0,,,,36.804837,-121.782241,,,,6
465,Dynegy Moss Landing Power Plant Hybrid 7,CCGT,CCGT,PP,US,233.0,,,,,,2002.0,,,,36.804837,-121.782241,,,,7
466,Dynegy Moss Landing Power Plant Hybrid 8,CCGT,CCGT,PP,US,233.0,,,,,,2002.0,,,,36.804837,-121.782241,,,,8
467,Murphys 1,hydro,Reservoir,PP,US,3.6,,,,,,1954.0,,,,38.147093,-120.446396,,,,1
468,Narrows PH 1,hydro,Reservoir,PP,US,10.2,,,,,,1942.0,,,,39.2364,-121.271741,,,,1
469,Phoenix 1,hydro,Reservoir,PP,US,1.6,,,,,,1940.0,,,,38.032103,-120.326537,,,,1
470,Pit 1 1,hydro,Reservoir,PP,US,34.6,,,,,,1922.0,,,,40.99084,-121.498243,,,,1
471,Pit 1 2,hydro,Reservoir,PP,US,34.6,,,,,,1922.0,,,,40.99084,-121.498243,,,,2
472,Pit 3 1,hydro,Reservoir,PP,US,26.7,,,,,,1925.0,,,,40.997448,-121.748139,,,,1
473,Pit 3 2,hydro,Reservoir,PP,US,26.7,,,,,,1925.0,,,,40.997448,-121.748139,,,,2
474,Pit 3 3,hydro,Reservoir,PP,US,26.7,,,,,,1925.0,,,,40.997448,-121.748139,,,,3
475,Pit 4 1,hydro,Reservoir,PP,US,51.7,,,,,,1955.0,,,,40.986361,-121.84944,,,,1
