country,y,x,location,technology,capacity,unit,quality,ID,tech
CN,33.211332,120.774892,Yancheng,Integrated steelworks,3200.0,kt/yr,exact,SCN00274,Integrated steelworks
CN,34.443469,119.816575,Yancheng,Electric arc,1350.0,kt/yr,exact,SCN00317-1,Electric arc
CN,32.838703,119.425236,Yangzhou,Integrated steelworks,2400.0,kt/yr,exact,SCN00152,Integrated steelworks
CN,32.249602,119.620438,Yangzhou,Integrated steelworks,3300.0,kt/yr,exact,SCN00392,Integrated steelworks
CN,31.983146,120.638992,Zhangjiagang,Integrated steelworks,27000.0,kt/yr,exact,SCN00136,Integrated steelworks
CN,31.983146,120.638992,Zhangjiagang,Integrated steelworks,2000.0,kt/yr,exact,SCN00136-3,Integrated steelworks
CN,31.980237,120.571455,Zhangjiagang,Electric arc,1140.0,kt/yr,exact,SCN00155,Electric arc
CN,32.138393,119.554693,Zhenjiang,Electric arc,1575.0,kt/yr,exact,SCN00355,Electric arc
CN,24.912904,114.844503,Ganzhou,Electric arc,1000.0,kt/yr,exact,SCN00381,Electric arc
CN,29.778431,116.27527,Jiujiang,Integrated steelworks,4700.0,kt/yr,exact,SCN00164,Integrated steelworks
CN,28.645441,115.99204,Nanchang,Integrated steelworks,3600.0,kt/yr,exact,SCN00162,Integrated steelworks
CN,27.64555,113.902126,Pingxiang,Integrated steelworks,2650.0,kt/yr,exact,SCN00163,Integrated steelworks
CN,28.60445,118.163615,Shangrao,Electric arc,1000.0,kt/yr,exact,SCN00395,Electric arc
CN,27.786859,114.921595,Xinyu,Integrated steelworks,10000.0,kt/yr,exact,SCN00165,Integrated steelworks
CN,45.593303,122.895588,Baicheng,Electric arc,800.0,kt/yr,exact,SCN00353,Electric arc
CN,44.138826,125.914941,Changchun,Electric arc,500.0,kt/yr,exact,SCN00357,Electric arc
CN,44.022802,125.505627,Changchun,Electric arc,1500.0,kt/yr,exact,SCN00358,Electric arc
CN,44.011951,126.537086,Jilin,Integrated steelworks,3000.0,kt/yr,exact,SCN00166,Integrated steelworks
CN,42.3249,125.246892,Liaoyuan,Integrated steelworks,3300.0,kt/yr,exact,SCN00168,Integrated steelworks
CN,43.196537,126.00063,Panshi,Integrated steelworks,1100.0,kt/yr,exact,SCN00356,Integrated steelworks
CN,43.20023,124.335697,Siping,Integrated steelworks,1500.0,kt/yr,exact,SCN00169,Integrated steelworks
CN,41.779125,126.022349,Tonghua,Integrated steelworks,4600.0,kt/yr,exact,SCN00167,Integrated steelworks
CN,41.148267,122.983054,Anshan,Integrated steelworks,18700.0,kt/yr,exact,SCN00170,Integrated steelworks
CN,40.981855,122.948643,Anshan,Integrated steelworks,2000.0,kt/yr,exact,SCN00180,Integrated steelworks
CN,41.173613,122.945501,Anshan,Integrated steelworks,1800.0,kt/yr,exact,SCN00182,Integrated steelworks
CN,41.274132,123.722099,Benxi,Integrated steelworks,12800.0,kt/yr,exact,SCN00174,Integrated steelworks
CN,41.224814,123.608374,Benxi,Integrated steelworks,8000.0,kt/yr,exact,SCN00175,Integrated steelworks
CN,41.528945,120.369983,Chaoyang,Integrated steelworks,2100.0,kt/yr,exact,SCN00172,Integrated steelworks
CN,41.271048,119.41374,Chaoyang,Integrated steelworks,6000.0,kt/yr,exact,SCN00176,Integrated steelworks
CN,39.193697,122.057788,Dalian,Integrated steelworks,1540.0,kt/yr,exact,SCN00178,Integrated steelworks
CN,41.841223,123.753895,Fushun,Integrated steelworks,3300.0,kt/yr,exact,SCN00177,Integrated steelworks
CN,41.841223,123.753895,Fushun,Integrated steelworks,1350.0,kt/yr,exact,SCN00177-5,Integrated steelworks
CN,41.838774,123.806586,Fushun,Electric arc,1000.0,kt/yr,exact,SCN00179,Electric arc
CN,41.670998,123.85143,Fushun,Integrated steelworks,800.0,kt/yr,exact,SCN00319,Integrated steelworks
CN,41.19138,122.877311,Liaoyang,Integrated steelworks,2300.0,kt/yr,exact,SCN00301,Integrated steelworks
CN,41.225003,122.970488,Liaoyang,Electric arc,500.0,kt/yr,exact,SCN00399,Electric arc
CN,40.308494,122.13079,Yingkou,Integrated steelworks,6500.0,kt/yr,exact,SCN00171,Integrated steelworks
CN,40.671136,122.395441,Yingkou,Integrated steelworks,8000.0,kt/yr,exact,SCN00173,Integrated steelworks
CN,40.664651,122.415057,Yingkou,Integrated steelworks,2800.0,kt/yr,exact,SCN00181,Integrated steelworks
CN,39.215452,106.688294,Shizuishan,Integrated steelworks,3500.0,kt/yr,exact,SCN00396,Integrated steelworks
CN,37.503054,105.078348,Zhongwei,Integrated steelworks,1800.0,kt/yr,exact,SCN00183,Integrated steelworks
CN,36.66856,101.671414,Xining,Integrated steelworks,2000.0,kt/yr,exact,SCN00184,Integrated steelworks
CN,35.618466,110.575788,Hancheng,Integrated steelworks,7100.0,kt/yr,exact,SCN00185,Integrated steelworks
CN,33.133192,106.671859,Hanzhong,Integrated steelworks,3700.0,kt/yr,exact,SCN00186,Integrated steelworks
CN,33.323678,106.167206,Hanzhong,Integrated steelworks,1500.0,kt/yr,exact,SCN00187,Integrated steelworks
CN,33.132446,106.657646,Hanzhong City,Integrated steelworks,700.0,kt/yr,exact,SCN00400,Integrated steelworks
CN,34.523278,109.986042,Weinan,Electric arc,1200.0,kt/yr,exact,SCN00188,Electric arc
CN,36.928208,117.694654,Binzhou,Integrated steelworks,2800.0,kt/yr,exact,SCN00194,Integrated steelworks
CN,36.894784,117.888366,Binzhou,Integrated steelworks,3000.0,kt/yr,exact,SCN00195,Integrated steelworks
CN,36.813545,116.757697,Dezhou,Integrated steelworks,2700.0,kt/yr,exact,SCN00208,Integrated steelworks
CN,36.22141,117.627728,Jinan,Integrated steelworks,5000.0,kt/yr,exact,SCN00197,Integrated steelworks
CN,36.308447,117.540425,Jinan,Integrated steelworks,4000.0,kt/yr,exact,SCN00201,Integrated steelworks
CN,36.093496,117.837567,Jinan,Integrated steelworks,6940.0,kt/yr,exact,SCN00305,Integrated steelworks
CN,36.106143,117.820108,Laiwu,Integrated steelworks,5400.0,kt/yr,exact,SCN00207,Integrated steelworks
CN,35.15735,119.133999,Linyi,Integrated steelworks,2700.0,kt/yr,exact,SCN00298,Integrated steelworks
CN,35.148443,119.068015,Linyi,Electric arc,700.0,kt/yr,exact,SCN00306,Electric arc
CN,35.137061,119.068319,Linyi,Integrated steelworks,2700.0,kt/yr,exact,SCN00383,Integrated steelworks
CN,35.6296,119.722335,Qingdao,Integrated steelworks,3450.0,kt/yr,exact,SCN00191,Integrated steelworks
CN,35.16535,119.366671,Rizhao,Integrated steelworks,13000.0,kt/yr,exact,SCN00192,Integrated steelworks
CN,35.188969,119.383723,Rizhao,Integrated steelworks,8500.0,kt/yr,exact,SCN00279,Integrated steelworks
CN,36.229201,116.533981,Tai'an,Integrated steelworks,4650.0,kt/yr,exact,SCN00198,Integrated steelworks
CN,36.644469,119.238427,Weifang,Integrated steelworks,3000.0,kt/yr,exact,SCN00196,Integrated steelworks
CN,36.939125,118.785598,Weifang,Integrated steelworks,3300.0,kt/yr,exact,SCN00199,Integrated steelworks
CN,36.970875,118.955444,Weifang,Integrated steelworks,1400.0,kt/yr,exact,SCN00200,Integrated steelworks
CN,37.548627,121.277488,Yantai,Electric arc,1400.0,kt/yr,exact,SCN00206,Electric arc
CN,31.41623,121.440087,Baoshan,Integrated steelworks,15670.0,kt/yr,exact,SCN00209,Integrated steelworks
CN,31.379422,121.484652,Baoshan,Electric arc,500.0,kt/yr,exact,SCN00210,Electric arc
CN,36.332449,113.15509,Changzhi,Integrated steelworks,1900.0,kt/yr,exact,SCN00219,Integrated steelworks
CN,36.472303,113.344155,Changzhi,Integrated steelworks,1700.0,kt/yr,exact,SCN00223,Integrated steelworks
CN,36.326589,113.117181,Changzhi,Integrated steelworks,1700.0,kt/yr,exact,SCN00224,Integrated steelworks
CN,36.356404,113.060809,Changzhi,Integrated steelworks,3600.0,kt/yr,exact,SCN00230,Integrated steelworks
CN,36.148131,113.209523,Changzhi,Integrated steelworks,950.0,kt/yr,exact,SCN00231,Integrated steelworks
CN,40.183517,113.305462,Datong,Integrated steelworks,2500.0,kt/yr,exact,SCN00228,Integrated steelworks
CN,35.701895,110.786826,Hejin,Integrated steelworks,2300.0,kt/yr,exact,SCN00220,Integrated steelworks
CN,35.605506,110.652056,Hejin,Integrated steelworks,1200.0,kt/yr,exact,SCN00221,Integrated steelworks
CN,35.662985,112.882395,Jincheng,Integrated steelworks,6000.0,kt/yr,exact,SCN00227,Integrated steelworks
CN,37.075017,111.985148,Jinzhong,Integrated steelworks,3000.0,kt/yr,exact,SCN00215,Integrated steelworks
CN,35.880324,111.387956,Linfen,Integrated steelworks,2000.0,kt/yr,exact,SCN00217,Integrated steelworks
CN,35.694321,111.429381,Linfen,Integrated steelworks,2300.0,kt/yr,exact,SCN00218-1,Integrated steelworks
CN,35.727776,111.330122,Linfen,Integrated steelworks,1700.0,kt/yr,exact,SCN00225,Integrated steelworks
CN,35.934831,111.49707,Linfen,Integrated steelworks,2200.0,kt/yr,exact,SCN00226,Integrated steelworks
CN,35.668163,111.37916,Linfen,Integrated steelworks,2000.0,kt/yr,exact,SCN00273,Integrated steelworks
CN,35.678541,111.51465,Linfen,Integrated steelworks,3400.0,kt/yr,exact,SCN00284,Integrated steelworks
CN,35.678541,111.51465,Linfen,Integrated steelworks,1600.0,kt/yr,exact,SCN00284-1,Integrated steelworks
CN,35.670848,111.378887,Linfen,Integrated steelworks,600.0,kt/yr,exact,SCN00375,Integrated steelworks
CN,37.370796,111.161118,Lvliang,Integrated steelworks,3600.0,kt/yr,exact,SCN00213,Integrated steelworks
CN,37.931488,112.539321,Taiyuan,Integrated steelworks,12940.0,kt/yr,exact,SCN00212,Integrated steelworks
CN,37.571354,112.229791,Taiyuan,Integrated steelworks,1700.0,kt/yr,exact,SCN00272,Integrated steelworks
CN,35.586841,111.258436,Yuncheng,Integrated steelworks,4500.0,kt/yr,exact,SCN00222,Integrated steelworks
CN,35.417405,111.303919,Yuncheng,Integrated steelworks,4750.0,kt/yr,exact,SCN00229,Integrated steelworks
CN,35.665945,111.025976,Yuncheng,Integrated steelworks,1520.0,kt/yr,exact,SCN00390,Integrated steelworks
CN,31.031921,103.672956,Chengdu,Electric arc,800.0,kt/yr,exact,SCN00297,Electric arc
CN,31.031921,103.672956,Chengdu,Electric arc,500.0,kt/yr,exact,SCN00297-1,Electric arc
CN,31.435149,107.685981,Dazhou,Electric arc,1000.0,kt/yr,exact,SCN00302,Electric arc
CN,31.255961,104.190612,Deyang,Electric arc,1500.0,kt/yr,exact,SCN00288,Electric arc
CN,29.501044,103.607365,Leshan,Electric arc,600.0,kt/yr,exact,SCN00343,Electric arc
CN,27.74799,102.20517,Liangshan AP,Integrated steelworks,3900.0,kt/yr,exact,SCN00233,Integrated steelworks
CN,28.851779,105.70509,Luzhou,Electric arc,2000.0,kt/yr,exact,SCN00303,Electric arc
CN,31.763517,104.761441,Mianyang,Electric arc,670.0,kt/yr,exact,SCN00234,Electric arc
CN,29.732143,104.504339,Neijiang,Integrated steelworks,6000.0,kt/yr,exact,SCN00235,Integrated steelworks
CN,26.565265,101.673737,Panzhihua,Integrated steelworks,5900.0,kt/yr,exact,SCN00232,Integrated steelworks
CN,30.830726,105.367695,Shehong,Electric arc,550.0,kt/yr,exact,SCN00397,Electric arc
CN,31.18945,107.453099,Tongchun District,Integrated steelworks,2700.0,kt/yr,exact,SCN00345,Integrated steelworks
CN,30.059133,102.625907,Ya'an,Electric arc,830.0,kt/yr,exact,SCN00398,Electric arc
CN,39.031083,117.499246,Dongli District,Integrated steelworks,6650.0,kt/yr,exact,SCN00238,Integrated steelworks
CN,39.034002,117.486798,Dongli District,Integrated steelworks,3000.0,kt/yr,exact,SCN00239,Integrated steelworks
CN,36.58967,113.745792,Handan,Integrated steelworks,5400.0,kt/yr,exact,SCN00237,Integrated steelworks
CN,38.970638,117.495794,Jinnan,Integrated steelworks,5000.0,kt/yr,exact,SCN00240,Integrated steelworks
CN,39.300258,117.800231,Ninghe,Integrated steelworks,4500.0,kt/yr,exact,SCN00241,Integrated steelworks
CN,39.300258,117.800231,Ninghe,Integrated steelworks,1150.0,kt/yr,exact,SCN00241-1,Integrated steelworks
CN,42.333321,86.302481,Bayingolin AP,Integrated steelworks,2000.0,kt/yr,exact,SCN00250,Integrated steelworks
CN,44.080866,88.417209,Changji,Electric arc,1110.0,kt/yr,exact,SCN00379,Electric arc
CN,44.290299,86.595826,Changji AP,Electric arc,1500.0,kt/yr,exact,SCN00253,Electric arc
CN,42.700465,93.542466,Hami,Integrated steelworks,1000.0,kt/yr,exact,SCN00254,Integrated steelworks
CN,44.404189,84.966753,Ili AP,Integrated steelworks,850.0,kt/yr,exact,SCN00251,Integrated steelworks
CN,43.526808,83.294323,Ili AP,Integrated steelworks,1000.0,kt/yr,exact,SCN00252,Integrated steelworks
CN,43.852147,87.304639,Ürümqi,Integrated steelworks,7300.0,kt/yr,exact,SCN00248,Integrated steelworks
CN,25.142516,102.077727,Chuxiong AP,Integrated steelworks,1650.0,kt/yr,exact,SCN00260,Integrated steelworks
CN,23.470733,103.272784,Honghe AP,Integrated steelworks,1150.0,kt/yr,exact,SCN00256,Integrated steelworks
CN,24.953261,102.378082,Kunming,Integrated steelworks,2800.0,kt/yr,exact,SCN00258,Integrated steelworks
CN,24.80128,104.063455,Qujing,Integrated steelworks,1550.0,kt/yr,exact,SCN00320,Integrated steelworks
CN,25.45543,103.547242,Qvjing,Integrated steelworks,2600.0,kt/yr,exact,SCN00261,Integrated steelworks
CN,26.275342,104.168311,Qvjing,Electric arc,1200.0,kt/yr,exact,SCN00262,Electric arc
CN,24.249024,102.521747,Yuxi,Integrated steelworks,2000.0,kt/yr,exact,SCN00257,Integrated steelworks
CN,24.465884,102.543682,Yuxi,Integrated steelworks,4600.0,kt/yr,exact,SCN00259,Integrated steelworks
CN,24.012309,102.186364,Yuxi,Integrated steelworks,1680.0,kt/yr,exact,SCN00289,Integrated steelworks
CN,24.012309,102.186364,Yuxi,Integrated steelworks,1300.0,kt/yr,exact,SCN00289-2,Integrated steelworks
CN,30.720411,120.898518,Jiaxing,Electric arc,700.0,kt/yr,exact,SCN00265,Electric arc
CN,30.944342,120.971803,Jiaxing,Electric arc,1200.0,kt/yr,exact,SCN00377,Electric arc
CN,28.136096,120.380401,Lishui,Electric arc,500.0,kt/yr,exact,SCN00267,Electric arc
CN,28.090098,119.519509,Lishui,Electric arc,1200.0,kt/yr,exact,SCN00368,Electric arc
CN,28.787202,120.248592,Lishui,Electric arc,1100.0,kt/yr,exact,SCN00373,Electric arc
CN,29.918776,121.876423,Ningbo,Integrated steelworks,4000.0,kt/yr,exact,SCN00264,Integrated steelworks
CN,30.267113,121.052503,Ningbo,Electric arc,500.0,kt/yr,exact,SCN00369,Electric arc
CN,28.893407,118.867125,Quzhou,Integrated steelworks,5000.0,kt/yr,exact,SCN00263,Integrated steelworks
IN,14.873471,78.048425,Tadipatri,Integrated steelworks,325.0,kt/yr,exact,SIN00060,Integrated steelworks
IN,17.612846,83.191918,Visakhapatnam,Integrated steelworks,7300.0,kt/yr,exact,SIN00022,Integrated steelworks
IN,21.185157,81.394207,Bhilai,Integrated steelworks,4000.0,kt/yr,exact,SIN00016-1,Integrated steelworks
IN,21.185157,81.394207,Bhilai,Integrated steelworks,3000.0,kt/yr,exact,SIN00016,Integrated steelworks
IN,22.004694,82.671666,Janjgir,DRI + Electric arc,1250.0,kt/yr,exact,SIN00050,DRI + Electric arc
IN,21.983709,83.238133,Raigarh,Integrated steelworks,1500.0,kt/yr,exact,SIN00028,Integrated steelworks
IN,21.87673,83.554495,Raigarh,DRI + Electric arc,352.0,kt/yr,exact,SIN00059,DRI + Electric arc
IN,21.376214,81.681888,Raipur,DRI + Electric arc,400.0,kt/yr,exact,SIN00049,DRI + Electric arc
IN,21.244467,81.771252,Raipur,DRI + Electric arc,1500.0,kt/yr,exact,SIN00025,DRI + Electric arc
IN,23.112781,70.0866885,Anjar,DRI + Electric arc,288.0,kt/yr,exact,SIN00033,DRI + Electric arc
IN,29.127253,75.773075,Hisar,Electric arc,800.0,kt/yr,exact,SIN00036,Electric arc
IN,28.89404,76.610326,Rohtak,Electric arc,500.0,kt/yr,exact,SIN00064,Electric arc
IN,24.145239,86.334999,Bhorandiha,Integrated steelworks,600.0,kt/yr,exact,SIN00056,Integrated steelworks
IN,23.632907,86.293671,Bokaro,Integrated steelworks,2570.0,kt/yr,exact,SIN00026,Integrated steelworks
IN,23.671677,86.10687,Bokaro Steel City,Integrated steelworks,4650.0,kt/yr,exact,SIN00017,Integrated steelworks
IN,22.788598,86.1996,Jamshedpur,Integrated steelworks,10000.0,kt/yr,exact,SIN00020,Integrated steelworks
IN,22.788598,86.1996,Jamshedpur,Integrated steelworks,1000.0,kt/yr,exact,SIN00020-1,Integrated steelworks
IN,23.632991,85.325308,Patratu,Electric arc,1600.0,kt/yr,exact,SIN00034,Electric arc
IN,15.16972,76.37971,Danapura,DRI + Electric arc,2200.0,kt/yr,exact,SIN00003,DRI + Electric arc
IN,18.690312,73.035902,Dolvi,Integrated steelworks,5000.0,kt/yr,exact,SIN00008-1,Integrated steelworks
IN,19.262606,73.396916,Murbad Tal Kalyan,Electric arc,641.0,kt/yr,exact,SIN00013,Electric arc
IN,18.530853,72.947091,Salav,DRI + Electric arc,1000.0,kt/yr,exact,SIN00062,DRI + Electric arc
IN,20.998641,86.019102,Jajpur,Integrated steelworks,1100.0,kt/yr,exact,SIN00032,Integrated steelworks
IN,20.954939,86.051986,Jajpur,Electric arc,1100.0,kt/yr,exact,SIN00035,Electric arc
IN,20.970411,86.015211,Kalinganagar,Integrated steelworks,3000.0,kt/yr,exact,SIN00021,Integrated steelworks
IN,20.976277,86.044419,Kalinganagar,Integrated steelworks,1250.0,kt/yr,exact,SIN00051,Integrated steelworks
IN,22.055716,85.466124,Keonjhar,DRI + Electric arc,400.0,kt/yr,exact,SIN00037,DRI + Electric arc
IN,21.801994,85.56751,Keonjhar,DRI + Electric arc,100.0,kt/yr,exact,SIN00055,DRI + Electric arc
IN,22.210804,84.86895,Rourkela,Integrated steelworks,4200.0,kt/yr,exact,SIN00019,Integrated steelworks
IN,22.085338,84.86184,Sundargarh,DRI + Electric arc,92.4,kt/yr,exact,SIN00054,DRI + Electric arc
IN,11.814912,77.918465,Salem,Integrated steelworks,1030.0,kt/yr,exact,SIN00009,Integrated steelworks
IN,11.814912,77.918465,Salem,Integrated steelworks,230.0,kt/yr,exact,SIN00009-1,Integrated steelworks
IN,23.673236,86.926179,Barddhaman,Integrated steelworks,2500.0,kt/yr,exact,SIN00015,Integrated steelworks
IN,23.54843,87.245247,Durgapur,Integrated steelworks,2200.0,kt/yr,exact,SIN00018,Integrated steelworks
IN,23.522882,87.275935,Durgapur,Electric arc,230.0,kt/yr,exact,SIN00041,Electric arc
IN,23.522882,87.275935,Durgapur,Electric arc,270.0,kt/yr,exact,SIN00041-1,Electric arc
IN,23.487077,87.369565,Durgapur,Integrated steelworks,780.0,kt/yr,exact,SIN00052,Integrated steelworks
IN,23.50844,87.282253,Durgapur,DRI + Electric arc,700.0,kt/yr,exact,SIN00057,DRI + Electric arc
IN,22.385611,87.287179,Kharagpur,Integrated steelworks,255.0,kt/yr,exact,SIN00038,Integrated steelworks
ID,-6.007021,106.001766,Cilegon,DRI + Electric arc,3075.0,kt/yr,exact,SID00003,DRI + Electric arc
ID,-5.998661,105.99866,Cilegon,Integrated steelworks,3000.0,kt/yr,exact,SID00004,Integrated steelworks
ID,-2.829514,122.174896,Bahodopi,Integrated steelworks,3500.0,kt/yr,exact,SID00006,Integrated steelworks
ID,-6.181643,106.932331,East Jakarta,Electric arc,900.0,kt/yr,exact,SID00002,Electric arc
ID,-3.339296,115.927125,unknown,Integrated steelworks,1000.0,kt/yr,exact,SID00005,Integrated steelworks
ID,-6.282658,107.117683,Sukadanau,Integrated steelworks,2800.0,kt/yr,exact,SID00001,Integrated steelworks
JP,35.118836,136.867567,Nagoya,Electric arc,700.0,kt/yr,exact,SJP00044,Electric arc
JP,34.702012,137.249114,Tahara,Electric arc,2500.0,kt/yr,exact,SJP00031,Electric arc
JP,35.044558,136.900772,Tokai,Electric arc,1495.0,kt/yr,exact,SJP00001,Electric arc
JP,35.016404,136.864744,Tokai,Electric arc,1500.0,kt/yr,exact,SJP00002,Electric arc
JP,35.027575,136.870552,Tokai,Integrated steelworks,6000.0,kt/yr,exact,SJP00021,Integrated steelworks
JP,35.065055,136.815384,Tokai,Electric arc,1264.9999999999998,kt/yr,exact,SJP00043,Electric arc
JP,34.719644,137.322259,Toyohashi,Electric arc,960.0,kt/yr,exact,SJP00033,Electric arc
JP,34.465222,133.431205,Fukuyama,Integrated steelworks,13000.0,kt/yr,exact,SJP00006,Integrated steelworks
JP,34.503883,133.710136,Kurashiki,Electric arc,950.0,kt/yr,exact,SJP00003,Electric arc
JP,34.501198,133.722123,Kurashiki,Integrated steelworks,10000.0,kt/yr,exact,SJP00005,Integrated steelworks
JP,34.515062,133.745525,Kurashiki,Electric arc,1300.0,kt/yr,exact,SJP00030,Electric arc
JP,33.976513,131.173031,Yamaguchi,Electric arc,574.9999999999999,kt/yr,exact,SJP00042,Electric arc
JP,42.341873,140.997803,Muroran,Integrated steelworks,2598.0,kt/yr,exact,SJP00020,Integrated steelworks
JP,34.784113,134.658493,Himeji,Electric arc,950.0,kt/yr,exact,SJP00011,Electric arc
JP,34.786879,134.625301,Himeji,Integrated steelworks,2816.0,kt/yr,exact,SJP00018,Integrated steelworks
JP,34.788074,134.672046,Himeji,Electric arc,1596.0,kt/yr,exact,SJP00028,Electric arc
JP,34.783319,134.604616,Himeji,Electric arc,1495.0,kt/yr,exact,SJP00034,Electric arc
JP,34.783057,134.669411,Himeji,Electric arc,805.0,kt/yr,exact,SJP00036,Electric arc
JP,34.720268,134.826275,Kakogawa,Integrated steelworks,6000.0,kt/yr,exact,SJP00014,Integrated steelworks
JP,34.703624,135.247207,Kobe,Integrated steelworks,1200.0,kt/yr,exact,SJP00015,Integrated steelworks
JP,34.693045,135.428537,Osaka,Electric arc,805.0,kt/yr,exact,SJP00035,Electric arc
JP,34.59822,135.45439,Osaka,Electric arc,3450.0,kt/yr,exact,SJP00038,Electric arc
JP,34.699762,135.430119,Osaka,Electric arc,600.0,kt/yr,exact,SJP00039,Electric arc
JP,34.628162,135.459688,Osaka,Electric arc,660.0,kt/yr,exact,SJP00040,Electric arc
JP,34.816321,135.677444,Osaka,Electric arc,805.0,kt/yr,exact,SJP00041,Electric arc
JP,34.233519,135.135443,Wakayama,Integrated steelworks,5490.0,kt/yr,exact,SJP00026,Integrated steelworks
JP,35.580917,140.104196,Chiba,Integrated steelworks,4500.0,kt/yr,exact,SJP00004,Integrated steelworks
