,line_id,bus0,bus1,voltage_bus0,voltage_bus1,country,geometry,bounds,bus_0_coors,bus_1_coors,bus0_lon,bus0_lat,bus1_lon,bus1_lat
5923,transf_1285_0,1943,1944,115000,230000,LA,"LINESTRING (100.8773 20.2624, 100.8783 20.2634)","MULTIPOINT ((100.8773 20.2624), (100.8783 20.2634))",POINT (100.8773 20.2624),POINT (100.8783 20.2634),100.8773,20.2624,100.8783,20.2634
5924,transf_1286_0,1945,1946,115000,230000,LA,"LINESTRING (101.7672 20.8947, 101.7682 20.8957)","MULTIPOINT ((101.7672 20.8947), (101.7682 20.8957))",POINT (101.7672 20.8947),POINT (101.7682 20.8957),101.7672,20.8947,101.7682,20.8957
5925,transf_1288_0,1948,1949,115000,230000,LA,"LINESTRING (103.2215 18.4074, 103.2225 18.4084)","MULTIPOINT ((103.2215 18.4074), (103.2225 18.4084))",POINT (103.2215 18.4074),POINT (103.2225 18.4084),103.2215,18.4074,103.2225,18.4084
5926,transf_1293_0,1954,1955,115000,230000,LA,"LINESTRING (103.3784 19.0543, 103.3794 19.0553)","MULTIPOINT ((103.3784 19.0543), (103.3794 19.0553))",POINT (103.3784 19.0543),POINT (103.3794 19.0553),103.3784,19.0543,103.3794,19.0553
5927,transf_1294_0,1956,1957,115000,230000,LA,"LINESTRING (105.0183 18.1672, 105.0193 18.1682)","MULTIPOINT ((105.0183 18.1672), (105.0193 18.1682))",POINT (105.0183 18.1672),POINT (105.0193 18.1682),105.0183,18.1672,105.0193,18.1682
5928,transf_1306_0,1969,1970,110000,220000,LA,"LINESTRING (107.1493 14.957, 107.1503 14.958)","MULTIPOINT ((107.1493 14.957), (107.1503 14.958))",POINT (107.1493 14.957),POINT (107.1503 14.958),107.1493,14.957,107.1503,14.958
5929,transf_1308_0,1972,1973,150000,500000,ID,"LINESTRING (110.7057 -7.6713, 110.7067 -7.6703)","MULTIPOINT ((110.7057 -7.6713), (110.7067 -7.6703))",POINT (110.7057 -7.6713),POINT (110.7067 -7.6703),110.7057,-7.6713,110.7067,-7.6703
5930,transf_1311_0,1976,1977,150000,500000,ID,"LINESTRING (106.6453 -6.322, 106.6463 -6.321)","MULTIPOINT ((106.6453 -6.322), (106.6463 -6.321))",POINT (106.6453 -6.322),POINT (106.6463 -6.321),106.6453,-6.322,106.6463,-6.321
5931,transf_1312_0,1978,1979,150000,500000,ID,"LINESTRING (106.0499 -5.8919, 106.0509 -5.8909)","MULTIPOINT ((106.0499 -5.8919), (106.0509 -5.8909))",POINT (106.0499 -5.8919),POINT (106.0509 -5.8909),106.0499,-5.8919,106.0509,-5.8909
5932,transf_1315_0,1982,1983,70000,150000,ID,"LINESTRING (119.8871 -0.789, 119.8881 -0.788)","MULTIPOINT ((119.8871 -0.789), (119.8881 -0.788))",POINT (119.8871 -0.789),POINT (119.8881 -0.788),119.8871,-0.789,119.8881,-0.788
5933,transf_1329_0,1997,1998,70000,150000,ID,"LINESTRING (107.6264 -7.1964, 107.6274 -7.1954)","MULTIPOINT ((107.6264 -7.1964), (107.6274 -7.1954))",POINT (107.6264 -7.1964),POINT (107.6274 -7.1954),107.6264,-7.1964,107.6274,-7.1954
5934,transf_1333_0,2002,2003,70000,150000,ID,"LINESTRING (107.3984 -6.4873, 107.3994 -6.4863)","MULTIPOINT ((107.3984 -6.4873), (107.3994 -6.4863))",POINT (107.3984 -6.4873),POINT (107.3994 -6.4863),107.3984,-6.4873,107.3994,-6.4863
5935,transf_1338_0,2008,2009,150000,500000,ID,"LINESTRING (113.5795 -7.7175, 113.5805 -7.7165)","MULTIPOINT ((113.5795 -7.7175), (113.5805 -7.7165))",POINT (113.5795 -7.7175),POINT (113.5805 -7.7165),113.5795,-7.7175,113.5805,-7.7165
5936,transf_1342_0,2013,2014,70000,150000,ID,"LINESTRING (112.0643 -8.0723, 112.0653 -8.0713)","MULTIPOINT ((112.0643 -8.0723), (112.0653 -8.0713))",POINT (112.0643 -8.0723),POINT (112.0653 -8.0713),112.0643,-8.0723,112.0653,-8.0713
5937,transf_1364_0,2036,2037,70000,150000,ID,"LINESTRING (111.536 -7.8287, 111.537 -7.8277)","MULTIPOINT ((111.536 -7.8287), (111.537 -7.8277))",POINT (111.536 -7.8287),POINT (111.537 -7.8277),111.536,-7.8287,111.537,-7.8277
5938,transf_1366_0,2039,2040,70000,150000,ID,"LINESTRING (106.5557 -7.0038, 106.5567 -7.0028)","MULTIPOINT ((106.5557 -7.0038), (106.5567 -7.0028))",POINT (106.5557 -7.0038),POINT (106.5567 -7.0028),106.5557,-7.0038,106.5567,-7.0028
5939,transf_1370_0,2044,2045,132000,275000,MY,"LINESTRING (110.3499 1.3526, 110.3509 1.3536)","MULTIPOINT ((110.3499 1.3526), (110.3509 1.3536))",POINT (110.3499 1.3526),POINT (110.3509 1.3536),110.3499,1.3526,110.3509,1.3536
5940,transf_1373_0,2048,2049,150000,500000,ID,"LINESTRING (106.7387 -6.3832, 106.7397 -6.3822)","MULTIPOINT ((106.7387 -6.3832), (106.7397 -6.3822))",POINT (106.7387 -6.3832),POINT (106.7397 -6.3822),106.7387,-6.3832,106.7397,-6.3822
5941,transf_1374_0,2050,2051,150000,275000,ID,"LINESTRING (96.1972 4.1093, 96.1982 4.1103)","MULTIPOINT ((96.1972 4.1093), (96.1982 4.1103))",POINT (96.1972 4.1093),POINT (96.1982 4.1103),96.1972,4.1093,96.1982,4.1103
5942,transf_1375_0,2052,2053,70000,150000,ID,"LINESTRING (104.8798 -2.9332, 104.8808 -2.9322)","MULTIPOINT ((104.8798 -2.9332), (104.8808 -2.9322))",POINT (104.8798 -2.9332),POINT (104.8808 -2.9322),104.8798,-2.9332,104.8808,-2.9322
5943,transf_1377_0,2055,2056,150000,275000,ID,"LINESTRING (104.1809 -2.8439, 104.1819 -2.8429)","MULTIPOINT ((104.1809 -2.8439), (104.1819 -2.8429))",POINT (104.1809 -2.8439),POINT (104.1819 -2.8429),104.1809,-2.8439,104.1819,-2.8429
5944,transf_1398_0,2077,2078,150000,275000,ID,"LINESTRING (103.5426 -1.6885, 103.5436 -1.6875)","MULTIPOINT ((103.5426 -1.6885), (103.5436 -1.6875))",POINT (103.5426 -1.6885),POINT (103.5436 -1.6875),103.5426,-1.6885,103.5436,-1.6875
5945,transf_1398_1,2078,2079,275000,500000,ID,"LINESTRING (103.5436 -1.6875, 103.5446 -1.6865)","MULTIPOINT ((103.5436 -1.6875), (103.5446 -1.6865))",POINT (103.5436 -1.6875),POINT (103.5446 -1.6865),103.5436,-1.6875,103.5446,-1.6865
5946,transf_1407_0,2088,2089,70000,150000,ID,"LINESTRING (107.4437 -6.5842, 107.4447 -6.5832)","MULTIPOINT ((107.4437 -6.5842), (107.4447 -6.5832))",POINT (107.4437 -6.5842),POINT (107.4447 -6.5832),107.4437,-6.5842,107.4447,-6.5832
5947,transf_1413_0,2095,2096,70000,150000,ID,"LINESTRING (117.4366 -8.5152, 117.4376 -8.5142)","MULTIPOINT ((117.4366 -8.5152), (117.4376 -8.5142))",POINT (117.4366 -8.5152),POINT (117.4376 -8.5142),117.4366,-8.5152,117.4376,-8.5142
5948,transf_1425_0,2108,2109,150000,275000,ID,"LINESTRING (101.5489 0.6592, 101.5499 0.6602)","MULTIPOINT ((101.5489 0.6592), (101.5499 0.6602))",POINT (101.5489 0.6592),POINT (101.5499 0.6602),101.5489,0.6592,101.5499,0.6602
5949,transf_1425_1,2109,2110,275000,500000,ID,"LINESTRING (101.5499 0.6602, 101.5509 0.6612)","MULTIPOINT ((101.5499 0.6602), (101.5509 0.6612))",POINT (101.5499 0.6602),POINT (101.5509 0.6612),101.5499,0.6602,101.5509,0.6612
5950,transf_1426_0,2111,2112,150000,275000,ID,"LINESTRING (101.4464 0.6539, 101.4474 0.6549)","MULTIPOINT ((101.4464 0.6539), (101.4474 0.6549))",POINT (101.4464 0.6539),POINT (101.4474 0.6549),101.4464,0.6539,101.4474,0.6549
5951,transf_1459_0,2145,2146,150000,275000,ID,"LINESTRING (100.6422 -0.2552, 100.6432 -0.2542)","MULTIPOINT ((100.6422 -0.2552), (100.6432 -0.2542))",POINT (100.6422 -0.2552),POINT (100.6432 -0.2542),100.6422,-0.2552,100.6432,-0.2542
5952,transf_1460_0,2147,2148,150000,275000,ID,"LINESTRING (100.5721 -0.4039, 100.5731 -0.4029)","MULTIPOINT ((100.5721 -0.4039), (100.5731 -0.4029))",POINT (100.5721 -0.4039),POINT (100.5731 -0.4029),100.5721,-0.4039,100.5731,-0.4029
5953,transf_1485_0,2173,2174,150000,275000,ID,"LINESTRING (105.1937 -4.515, 105.1947 -4.514)","MULTIPOINT ((105.1937 -4.515), (105.1947 -4.514))",POINT (105.1937 -4.515),POINT (105.1947 -4.514),105.1937,-4.515,105.1947,-4.514
5954,transf_1509_0,2198,2199,150000,275000,ID,"LINESTRING (120.7913 -2.5517, 120.7923 -2.5507)","MULTIPOINT ((120.7913 -2.5517), (120.7923 -2.5507))",POINT (120.7913 -2.5517),POINT (120.7923 -2.5507),120.7913,-2.5517,120.7923,-2.5507
5955,transf_1536_0,2226,2227,150000,500000,ID,"LINESTRING (112.7905 -7.5463, 112.7915 -7.5453)","MULTIPOINT ((112.7905 -7.5463), (112.7915 -7.5453))",POINT (112.7905 -7.5463),POINT (112.7915 -7.5453),112.7905,-7.5463,112.7915,-7.5453
5956,transf_1570_0,2261,2262,70000,150000,ID,"LINESTRING (123.4913 -10.238, 123.4923 -10.237)","MULTIPOINT ((123.4913 -10.238), (123.4923 -10.237))",POINT (123.4913 -10.238),POINT (123.4923 -10.237),123.4913,-10.238,123.4923,-10.237
5957,transf_1640_0,2332,2333,70000,150000,ID,"LINESTRING (119.8862 -8.5367, 119.8872 -8.5357)","MULTIPOINT ((119.8862 -8.5367), (119.8872 -8.5357))",POINT (119.8862 -8.5367),POINT (119.8872 -8.5357),119.8862,-8.5367,119.8872,-8.5357
5958,transf_1697_0,2390,2391,115000,230000,KH,"LINESTRING (104.8303 11.7104, 104.8313 11.7114)","MULTIPOINT ((104.8303 11.7104), (104.8313 11.7114))",POINT (104.8303 11.7104),POINT (104.8313 11.7114),104.8303,11.7104,104.8313,11.7114
5959,transf_1701_0,2395,2396,115000,230000,TH,"LINESTRING (100.6996 13.5931, 100.7006 13.5941)","MULTIPOINT ((100.6996 13.5931), (100.7006 13.5941))",POINT (100.6996 13.5931),POINT (100.7006 13.5941),100.6996,13.5931,100.7006,13.5941
5960,transf_1708_0,2403,2404,230000,500000,TH,"LINESTRING (99.8864 13.6003, 99.8874 13.6013)","MULTIPOINT ((99.8864 13.6003), (99.8874 13.6013))",POINT (99.8864 13.6003),POINT (99.8874 13.6013),99.8864,13.6003,99.8874,13.6013
5961,transf_1713_0,2409,2410,115000,230000,TH,"LINESTRING (100.4471 6.7134, 100.4481 6.7144)","MULTIPOINT ((100.4471 6.7134), (100.4481 6.7144))",POINT (100.4471 6.7134),POINT (100.4481 6.7144),100.4471,6.7134,100.4481,6.7144
5962,transf_1715_0,2413,2414,115000,230000,TH,"LINESTRING (100.1002 15.7061, 100.1012 15.7071)","MULTIPOINT ((100.1002 15.7061), (100.1012 15.7071))",POINT (100.1002 15.7061),POINT (100.1012 15.7071),100.1002,15.7061,100.1012,15.7071
5963,transf_1716_0,2415,2416,115000,230000,TH,"LINESTRING (100.5654 17.7615, 100.5664 17.7625)","MULTIPOINT ((100.5654 17.7615), (100.5664 17.7625))",POINT (100.5654 17.7615),POINT (100.5664 17.7625),100.5654,17.7615,100.5664,17.7625
5964,transf_1718_0,2418,2419,115000,230000,TH,"LINESTRING (98.9911 17.2425, 98.9921 17.2435)","MULTIPOINT ((98.9911 17.2425), (98.9921 17.2435))",POINT (98.9911 17.2425),POINT (98.9921 17.2435),98.9911,17.2425,98.9921,17.2435
5965,transf_1730_0,2431,2432,115000,230000,TH,"LINESTRING (100.9505 13.2284, 100.9515 13.2294)","MULTIPOINT ((100.9505 13.2284), (100.9515 13.2294))",POINT (100.9505 13.2284),POINT (100.9515 13.2294),100.9505,13.2284,100.9515,13.2294
5966,transf_1750_0,2453,2454,115000,230000,TH,"LINESTRING (101.5554 14.8197, 101.5564 14.8207)","MULTIPOINT ((101.5554 14.8197), (101.5564 14.8207))",POINT (101.5554 14.8197),POINT (101.5564 14.8207),101.5554,14.8197,101.5564,14.8207
5967,transf_1773_0,2477,2478,115000,500000,LA,"LINESTRING (101.4191 17.6771, 101.4201 17.6781)","MULTIPOINT ((101.4191 17.6771), (101.4201 17.6781))",POINT (101.4191 17.6771),POINT (101.4201 17.6781),101.4191,17.6771,101.4201,17.6781
5968,transf_1779_0,2484,2485,230000,500000,TH,"LINESTRING (101.1596 13.6093, 101.1606 13.6103)","MULTIPOINT ((101.1596 13.6093), (101.1606 13.6103))",POINT (101.1596 13.6093),POINT (101.1606 13.6103),101.1596,13.6093,101.1606,13.6103
5969,transf_1801_0,2507,2508,132000,275000,MY,"LINESTRING (101.826 3.3732, 101.827 3.3742)","MULTIPOINT ((101.826 3.3732), (101.827 3.3742))",POINT (101.826 3.3732),POINT (101.827 3.3742),101.826,3.3732,101.827,3.3742
5970,transf_1802_0,2509,2510,132000,500000,MY,"LINESTRING (101.9149 2.8091, 101.9159 2.8101)","MULTIPOINT ((101.9149 2.8091), (101.9159 2.8101))",POINT (101.9149 2.8091),POINT (101.9159 2.8101),101.9149,2.8091,101.9159,2.8101
5971,transf_1803_0,2511,2512,132000,275000,MY,"LINESTRING (101.8673 2.9879, 101.8683 2.9889)","MULTIPOINT ((101.8673 2.9879), (101.8683 2.9889))",POINT (101.8673 2.9879),POINT (101.8683 2.9889),101.8673,2.9879,101.8683,2.9889
5972,transf_1804_0,2513,2514,132000,275000,MY,"LINESTRING (103.6058 1.4858, 103.6068 1.4868)","MULTIPOINT ((103.6058 1.4858), (103.6068 1.4868))",POINT (103.6058 1.4858),POINT (103.6068 1.4868),103.6058,1.4858,103.6068,1.4868
5973,transf_1805_0,2515,2516,132000,275000,MY,"LINESTRING (103.644 1.5524, 103.645 1.5534)","MULTIPOINT ((103.644 1.5524), (103.645 1.5534))",POINT (103.644 1.5524),POINT (103.645 1.5534),103.644,1.5524,103.645,1.5534
5974,transf_1806_0,2517,2518,132000,275000,MY,"LINESTRING (101.7424 2.7884, 101.7434 2.7894)","MULTIPOINT ((101.7424 2.7884), (101.7434 2.7894))",POINT (101.7424 2.7884),POINT (101.7434 2.7894),101.7424,2.7884,101.7434,2.7894
5975,transf_1808_0,2520,2521,132000,275000,MY,"LINESTRING (101.4973 2.9503, 101.4983 2.9513)","MULTIPOINT ((101.4973 2.9503), (101.4983 2.9513))",POINT (101.4973 2.9503),POINT (101.4983 2.9513),101.4973,2.9503,101.4983,2.9513
5976,transf_1812_0,2525,2526,132000,275000,MY,"LINESTRING (101.3922 3.151, 101.3932 3.152)","MULTIPOINT ((101.3922 3.151), (101.3932 3.152))",POINT (101.3922 3.151),POINT (101.3932 3.152),101.3922,3.151,101.3932,3.152
5977,transf_1814_0,2528,2529,132000,275000,MY,"LINESTRING (101.2791 3.339, 101.2801 3.34)","MULTIPOINT ((101.2791 3.339), (101.2801 3.34))",POINT (101.2791 3.339),POINT (101.2801 3.34),101.2791,3.339,101.2801,3.34
5978,transf_1816_0,2531,2532,132000,275000,MY,"LINESTRING (100.4333 5.3108, 100.4343 5.3118)","MULTIPOINT ((100.4333 5.3108), (100.4343 5.3118))",POINT (100.4333 5.3108),POINT (100.4343 5.3118),100.4333,5.3108,100.4343,5.3118
5979,transf_1817_0,2533,2534,66000,132000,BN,"LINESTRING (115.0554 5.0251, 115.0564 5.0261)","MULTIPOINT ((115.0554 5.0251), (115.0564 5.0261))",POINT (115.0554 5.0251),POINT (115.0564 5.0261),115.0554,5.0251,115.0564,5.0261
5980,transf_1821_0,2538,2539,132000,275000,MY,"LINESTRING (102.1283 5.8139, 102.1293 5.8149)","MULTIPOINT ((102.1283 5.8139), (102.1293 5.8149))",POINT (102.1283 5.8139),POINT (102.1293 5.8149),102.1283,5.8139,102.1293,5.8149
5981,transf_1831_0,2549,2550,132000,275000,MY,"LINESTRING (110.3005 1.56, 110.3015 1.561)","MULTIPOINT ((110.3005 1.56), (110.3015 1.561))",POINT (110.3005 1.56),POINT (110.3015 1.561),110.3005,1.56,110.3015,1.561
5982,transf_1834_0,2553,2554,132000,275000,MY,"LINESTRING (100.8952 4.7955, 100.8962 4.7965)","MULTIPOINT ((100.8952 4.7955), (100.8962 4.7965))",POINT (100.8952 4.7955),POINT (100.8962 4.7965),100.8952,4.7955,100.8962,4.7965
5983,transf_1837_0,2557,2558,132000,275000,MY,"LINESTRING (102.1633 5.7234, 102.1643 5.7244)","MULTIPOINT ((102.1633 5.7234), (102.1643 5.7244))",POINT (102.1633 5.7234),POINT (102.1643 5.7244),102.1633,5.7234,102.1643,5.7244
5984,transf_1838_0,2559,2560,132000,275000,MY,"LINESTRING (102.9105 5.0256, 102.9115 5.0266)","MULTIPOINT ((102.9105 5.0256), (102.9115 5.0266))",POINT (102.9105 5.0256),POINT (102.9115 5.0266),102.9105,5.0256,102.9115,5.0266
5985,transf_1845_0,2567,2568,132000,275000,MY,"LINESTRING (102.3638 5.786, 102.3648 5.787)","MULTIPOINT ((102.3638 5.786), (102.3648 5.787))",POINT (102.3638 5.786),POINT (102.3648 5.787),102.3638,5.786,102.3648,5.787
5986,transf_1848_0,2571,2572,132000,275000,MY,"LINESTRING (100.8805 4.6499, 100.8815 4.6509)","MULTIPOINT ((100.8805 4.6499), (100.8815 4.6509))",POINT (100.8805 4.6499),POINT (100.8815 4.6509),100.8805,4.6499,100.8815,4.6509
5987,transf_1851_0,2575,2576,132000,275000,MY,"LINESTRING (115.7423 5.3556, 115.7433 5.3566)","MULTIPOINT ((115.7423 5.3556), (115.7433 5.3566))",POINT (115.7423 5.3556),POINT (115.7433 5.3566),115.7423,5.3556,115.7433,5.3566
5988,transf_1853_0,2578,2579,132000,275000,MY,"LINESTRING (117.7908 5.7514, 117.7918 5.7524)","MULTIPOINT ((117.7908 5.7514), (117.7918 5.7524))",POINT (117.7908 5.7514),POINT (117.7918 5.7524),117.7908,5.7514,117.7918,5.7524
5989,transf_1878_0,2604,2605,132000,275000,MY,"LINESTRING (103.2021 1.985, 103.2031 1.986)","MULTIPOINT ((103.2021 1.985), (103.2031 1.986))",POINT (103.2021 1.985),POINT (103.2031 1.986),103.2021,1.985,103.2031,1.986
5990,transf_1880_0,2607,2608,132000,275000,MY,"LINESTRING (101.8716 2.6029, 101.8726 2.6039)","MULTIPOINT ((101.8716 2.6029), (101.8726 2.6039))",POINT (101.8716 2.6029),POINT (101.8726 2.6039),101.8716,2.6029,101.8726,2.6039
5991,transf_1890_0,2618,2619,66000,132000,BN,"LINESTRING (114.4741 4.6657, 114.4751 4.6667)","MULTIPOINT ((114.4741 4.6657), (114.4751 4.6667))",POINT (114.4741 4.6657),POINT (114.4751 4.6667),114.4741,4.6657,114.4751,4.6667
5992,transf_1890_1,2619,2620,132000,275000,BN,"LINESTRING (114.4751 4.6667, 114.4761 4.6677)","MULTIPOINT ((114.4751 4.6667), (114.4761 4.6677))",POINT (114.4751 4.6667),POINT (114.4761 4.6677),114.4751,4.6667,114.4761,4.6677
5993,transf_1892_0,2622,2623,66000,132000,BN,"LINESTRING (114.3493 4.6129, 114.3503 4.6139)","MULTIPOINT ((114.3493 4.6129), (114.3503 4.6139))",POINT (114.3493 4.6129),POINT (114.3503 4.6139),114.3493,4.6129,114.3503,4.6139
5994,transf_1904_0,2635,2636,132000,275000,MY,"LINESTRING (104.1627 1.3931, 104.1637 1.3941)","MULTIPOINT ((104.1627 1.3931), (104.1637 1.3941))",POINT (104.1627 1.3931),POINT (104.1637 1.3941),104.1627,1.3931,104.1637,1.3941
5995,transf_1922_0,2654,2655,110000,220000,VN,"LINESTRING (107.8769 12.79, 107.8779 12.791)","MULTIPOINT ((107.8769 12.79), (107.8779 12.791))",POINT (107.8769 12.79),POINT (107.8779 12.791),107.8769,12.79,107.8779,12.791
5996,transf_1922_1,2655,2656,220000,500000,VN,"LINESTRING (107.8779 12.791, 107.8789 12.792)","MULTIPOINT ((107.8779 12.791), (107.8789 12.792))",POINT (107.8779 12.791),POINT (107.8789 12.792),107.8779,12.791,107.8789,12.792
5997,transf_1926_0,2660,2661,110000,220000,VN,"LINESTRING (107.6352 11.9687, 107.6362 11.9697)","MULTIPOINT ((107.6352 11.9687), (107.6362 11.9697))",POINT (107.6352 11.9687),POINT (107.6362 11.9697),107.6352,11.9687,107.6362,11.9697
5998,transf_1926_1,2661,2662,220000,500000,VN,"LINESTRING (107.6362 11.9697, 107.6372 11.9707)","MULTIPOINT ((107.6362 11.9697), (107.6372 11.9707))",POINT (107.6362 11.9697),POINT (107.6372 11.9707),107.6362,11.9697,107.6372,11.9707
5999,transf_1927_0,2663,2664,110000,500000,VN,"LINESTRING (107.5181 12.0231, 107.5191 12.0241)","MULTIPOINT ((107.5181 12.0231), (107.5191 12.0241))",POINT (107.5181 12.0231),POINT (107.5191 12.0241),107.5181,12.0231,107.5191,12.0241
6000,transf_1928_0,2665,2666,110000,220000,VN,"LINESTRING (107.1642 10.4875, 107.1652 10.4885)","MULTIPOINT ((107.1642 10.4875), (107.1652 10.4885))",POINT (107.1642 10.4875),POINT (107.1652 10.4885),107.1642,10.4875,107.1652,10.4885
6001,transf_1930_0,2668,2669,110000,220000,VN,"LINESTRING (107.8004 11.5249, 107.8014 11.5259)","MULTIPOINT ((107.8004 11.5249), (107.8014 11.5259))",POINT (107.8004 11.5249),POINT (107.8014 11.5259),107.8004,11.5249,107.8014,11.5259
6002,transf_1930_1,2669,2670,220000,500000,VN,"LINESTRING (107.8014 11.5259, 107.8024 11.5269)","MULTIPOINT ((107.8014 11.5259), (107.8024 11.5269))",POINT (107.8014 11.5259),POINT (107.8024 11.5269),107.8014,11.5259,107.8024,11.5269
6003,transf_1931_0,2671,2672,110000,500000,VN,"LINESTRING (107.1785 10.8047, 107.1795 10.8057)","MULTIPOINT ((107.1785 10.8047), (107.1795 10.8057))",POINT (107.1785 10.8047),POINT (107.1795 10.8057),107.1785,10.8047,107.1795,10.8057
6004,transf_1933_0,2674,2675,110000,220000,VN,"LINESTRING (107.8681 11.2578, 107.8691 11.2588)","MULTIPOINT ((107.8681 11.2578), (107.8691 11.2588))",POINT (107.8681 11.2578),POINT (107.8691 11.2588),107.8681,11.2578,107.8691,11.2588
6005,transf_1935_0,2677,2678,110000,220000,VN,"LINESTRING (108.1221 11.7909, 108.1231 11.7919)","MULTIPOINT ((108.1221 11.7909), (108.1231 11.7919))",POINT (108.1221 11.7909),POINT (108.1231 11.7919),108.1221,11.7909,108.1231,11.7919
6006,transf_1935_1,2678,2679,220000,500000,VN,"LINESTRING (108.1231 11.7919, 108.1241 11.7929)","MULTIPOINT ((108.1231 11.7919), (108.1241 11.7929))",POINT (108.1231 11.7919),POINT (108.1241 11.7929),108.1231,11.7919,108.1241,11.7929
6007,transf_1936_0,2680,2681,110000,500000,VN,"LINESTRING (105.9936 10.3679, 105.9946 10.3689)","MULTIPOINT ((105.9936 10.3679), (105.9946 10.3689))",POINT (105.9936 10.3679),POINT (105.9946 10.3689),105.9936,10.3679,105.9946,10.3689
6008,transf_1941_0,2686,2687,110000,500000,VN,"LINESTRING (105.4765 19.034, 105.4775 19.035)","MULTIPOINT ((105.4765 19.034), (105.4775 19.035))",POINT (105.4765 19.034),POINT (105.4775 19.035),105.4765,19.034,105.4775,19.035
6009,transf_1944_0,2690,2691,110000,220000,VN,"LINESTRING (105.6744 18.5589, 105.6754 18.5599)","MULTIPOINT ((105.6744 18.5589), (105.6754 18.5599))",POINT (105.6744 18.5589),POINT (105.6754 18.5599),105.6744,18.5589,105.6754,18.5599
6010,transf_1950_0,2697,2698,110000,500000,VN,"LINESTRING (108.0292 15.6823, 108.0302 15.6833)","MULTIPOINT ((108.0292 15.6823), (108.0302 15.6833))",POINT (108.0292 15.6823),POINT (108.0302 15.6833),108.0292,15.6823,108.0302,15.6833
6011,transf_1951_0,2699,2700,220000,500000,VN,"LINESTRING (105.2758 20.6121, 105.2768 20.6131)","MULTIPOINT ((105.2758 20.6121), (105.2768 20.6131))",POINT (105.2758 20.6121),POINT (105.2768 20.6131),105.2758,20.6121,105.2768,20.6131
6012,transf_1955_0,2704,2705,220000,500000,VN,"LINESTRING (107.0286 16.789, 107.0296 16.79)","MULTIPOINT ((107.0286 16.789), (107.0296 16.79))",POINT (107.0286 16.789),POINT (107.0296 16.79),107.0286,16.789,107.0296,16.79
6013,transf_1956_0,2706,2707,110000,220000,VN,"LINESTRING (107.3099 16.5841, 107.3109 16.5851)","MULTIPOINT ((107.3099 16.5841), (107.3109 16.5851))",POINT (107.3099 16.5841),POINT (107.3109 16.5851),107.3099,16.5841,107.3109,16.5851
6014,transf_1956_1,2707,2708,220000,500000,VN,"LINESTRING (107.3109 16.5851, 107.3119 16.5861)","MULTIPOINT ((107.3109 16.5851), (107.3119 16.5861))",POINT (107.3109 16.5851),POINT (107.3119 16.5861),107.3109,16.5851,107.3119,16.5861
6015,transf_1957_0,2709,2710,220000,500000,VN,"LINESTRING (106.9224 17.0609, 106.9234 17.0619)","MULTIPOINT ((106.9224 17.0609), (106.9234 17.0619))",POINT (106.9224 17.0609),POINT (106.9234 17.0619),106.9224,17.0609,106.9234,17.0619
6016,transf_1959_0,2712,2713,110000,220000,VN,"LINESTRING (107.934 15.8383, 107.935 15.8393)","MULTIPOINT ((107.934 15.8383), (107.935 15.8393))",POINT (107.934 15.8383),POINT (107.935 15.8393),107.934,15.8383,107.935,15.8393
6017,transf_1959_1,2713,2714,220000,500000,VN,"LINESTRING (107.935 15.8393, 107.936 15.8403)","MULTIPOINT ((107.935 15.8393), (107.936 15.8403))",POINT (107.935 15.8393),POINT (107.936 15.8403),107.935,15.8393,107.936,15.8403
6018,transf_1960_0,2715,2716,220000,500000,VN,"LINESTRING (108.2362 15.8068, 108.2372 15.8078)","MULTIPOINT ((108.2362 15.8068), (108.2372 15.8078))",POINT (108.2362 15.8068),POINT (108.2372 15.8078),108.2362,15.8068,108.2372,15.8078
6019,transf_1962_0,2718,2719,220000,500000,VN,"LINESTRING (108.43 15.5569, 108.431 15.5579)","MULTIPOINT ((108.43 15.5569), (108.431 15.5579))",POINT (108.43 15.5569),POINT (108.431 15.5579),108.43,15.5569,108.431,15.5579
6020,transf_1963_0,2720,2721,110000,220000,VN,"LINESTRING (109.1112 12.9748, 109.1122 12.9758)","MULTIPOINT ((109.1112 12.9748), (109.1122 12.9758))",POINT (109.1112 12.9748),POINT (109.1122 12.9758),109.1112,12.9748,109.1122,12.9758
6021,transf_1964_0,2722,2723,110000,220000,VN,"LINESTRING (109.3452 12.948, 109.3462 12.949)","MULTIPOINT ((109.3452 12.948), (109.3462 12.949))",POINT (109.3452 12.948),POINT (109.3462 12.949),109.3452,12.948,109.3462,12.949
6022,transf_1965_0,2724,2725,110000,220000,VN,"LINESTRING (107.8611 12.5398, 107.8621 12.5408)","MULTIPOINT ((107.8611 12.5398), (107.8621 12.5408))",POINT (107.8611 12.5398),POINT (107.8621 12.5408),107.8611,12.5398,107.8621,12.5408
6023,transf_1965_1,2725,2726,220000,500000,VN,"LINESTRING (107.8621 12.5408, 107.8631 12.5418)","MULTIPOINT ((107.8621 12.5408), (107.8631 12.5418))",POINT (107.8621 12.5408),POINT (107.8631 12.5418),107.8621,12.5408,107.8631,12.5418
6024,transf_1966_0,2727,2728,220000,500000,VN,"LINESTRING (107.6678 12.3464, 107.6688 12.3474)","MULTIPOINT ((107.6678 12.3464), (107.6688 12.3474))",POINT (107.6678 12.3464),POINT (107.6688 12.3474),107.6678,12.3464,107.6688,12.3474
