name,total,urban,rural,ct,fraction
1707,593.7055697842655,517.9057862780107,104.77711395399156,17,0.13165643830788915
1709,49.91239264195829,0.0,45.83330874996757,17,0.011068260392188887
1712,267.5928067110586,300.56308353462674,3.587794597257067,17,0.05933970917805438
1713,132.47525024128342,110.43869778440856,40.13843101590639,17,0.029376883927586046
1715,80.35427168042683,1.4007823088016642,89.93337629396915,17,0.017818861318942354
1717,48.41027137465715,0.0,55.02521908630689,17,0.01073515936362474
1719,53.51786665150929,4.106423290097012,56.724310641146346,17,0.011867787785340402
1720,202.3803333086685,0.0,229.93409434414679,17,0.04487859845523197
1725,54.43847924553462,0.0,61.877142229346326,17,0.012071937083173003
1733,78.53656262105001,0.0,89.28399849171839,17,0.017415777513067842
1736,166.31282798473325,0.0,189.34781893092583,17,0.03688049378640494
1739,109.70761347371194,0.0,123.39359019938018,17,0.024328075026238863
1741,18.38250362983044,0.0,20.05093285023546,17,0.004076389170417817
1742,123.25377719509429,0.0,139.22878299676697,17,0.027331987670920276
1743,10.909235010338438,0.0,12.122365451580972,17,0.002419163806475294
1750,38.60231398114595,0.0,40.761012659850174,17,0.008560208001833703
1752,54.44544949229047,0.0,58.29939282275991,17,0.012073482761550815
1753,43.266524380754966,0.0,45.68988730784847,17,0.009594514162973938
1754,31.587190497237973,0.0,33.995376365434595,17,0.007004578041149727
1756,40.190005144033215,0.0,42.51888282428488,17,0.008912284475892391
1757,98.71821814435988,0.0,104.2386873881557,17,0.0218911353681764
1758,21.220650675505098,0.0,22.407340950000844,17,0.004705758929511302
1760,13.847355537314568,0.0,14.621720206659225,17,0.0030707030602531134
1761,172.92191480488643,0.0,182.81100534294285,17,0.03834608359302434
1765,107.46013484257534,0.0,122.14357981384444,17,0.023829688204878817
1768,98.78418739551248,0.0,111.05506605892626,17,0.02190576429720556
1770,194.8508588159957,0.0,211.07837391606535,17,0.04320890922796801
1772,86.40804019210172,0.0,92.37842731386579,17,0.01916130720651787
1774,48.85107923817546,0.0,51.804848022327114,17,0.010832910161735022
1776,198.64374940980014,51.782316127327256,157.96988651129303,17,0.04404999695206202
1778,68.53134600407661,0.0,73.18186069301963,17,0.015197083178149821
1780,106.34228557915661,33.16273073810673,79.53921027568545,17,0.023581800935368633
1781,79.85399311135015,1.0289997273260534,76.77675100106876,17,0.017707922668677815
1782,7.543184696572977,0.0,5.2476318859981355,17,0.001672729516433944
1786,16.47998774471,0.0,16.45128029187821,17,0.0036544991326501837
1787,91.48679029211976,73.5405076787919,16.73830999528747,17,0.020287539102013103
1788,58.40121227562619,49.55261290720104,0.0,17,0.012950688004941284
1791,156.90370263583955,164.27517090003371,0.17455297623092325,17,0.03479398492734548
1792,30.817883274599183,32.541265037097446,0.0,17,0.006833981277279109
1794,236.42201556456183,249.3928870550344,0.2501984398191845,17,0.05242746925570018
1795,49.83060402464134,52.61720534391888,0.0,17,0.01105012345934187
1798,166.63643065627963,175.9549871256507,0.0,17,0.0369522538933182
1799,107.90959102913394,113.94405548346381,0.0,17,0.023929356801080888
1800,258.13241769322514,272.5675655260016,0.0,18,0.5032359940289869
1877,76.10455950041651,28.108150850046066,49.285780018021214,18,0.14836785705794542
1881,62.66032005821765,11.387323391263031,47.75367204911511,18,0.12215795572079838
