snapshot,MA 0,MA 1,MA 2,MA 3
2013-02-14 03:00:00,229.81473442190654,504.2546637442627,658.4539377866678,186.47768697160615
2013-02-14 04:00:00,362.86678859791,794.5839497618007,1037.9429074173777,293.8308319670807
2013-02-14 05:00:00,896.5992016064557,1957.473499333308,2561.933345273459,723.4713921072356
2013-02-14 06:00:00,1797.8971578235214,3924.4530412254453,5140.226248928394,1449.641199526442
2013-02-14 07:00:00,2413.369438224894,5269.403152697609,6903.808395212014,1945.36262458769
2013-02-14 08:00:00,2208.5483164169405,4783.709679438593,6296.93226349779,1762.1923691300206
2013-02-14 09:00:00,1928.6841805802503,4212.653759221395,5497.087018132756,1553.3557230204744
2013-02-14 10:00:00,1808.3263431952555,3827.674652731691,5013.395303043301,1410.521514027428
2013-02-14 11:00:00,1832.9807630239325,3849.6831451563244,5081.747098632334,1419.7989192831615
2013-02-14 12:00:00,1912.0788521870563,3989.6152263883364,5301.038262631756,1473.000678286383
2013-02-14 13:00:00,2041.199217006044,4239.754462403288,5655.557142711675,1565.2651245060267
2013-02-14 14:00:00,2198.9695377725934,4505.491186421474,6018.507499839659,1653.2469933129487
2013-02-14 15:00:00,2395.0287917030314,4897.850541232708,6542.627428579158,1797.219514132613
2013-02-14 16:00:00,2629.774692967858,5371.871816789468,7175.832662809759,1971.157097440377
2013-02-14 17:00:00,2534.6838572754696,5212.519518303417,6962.967302769686,1912.6842922679814
2013-02-14 18:00:00,2186.4574915194435,4518.822824725024,6026.415246495986,1663.3722369646339
2013-02-14 19:00:00,1608.506987750243,3362.555761381698,4459.4170779210235,1236.7732271494233
2013-02-14 20:00:00,1151.309069905764,2460.609957871732,3206.6149603789827,906.9433533045302
2013-02-14 21:00:00,869.8261456079027,1903.6920337647896,2463.8477670699035,705.4307236263373
2013-02-14 22:00:00,695.6995284535128,1533.11913592801,1986.9048915554572,568.3287836808148
2013-02-14 23:00:00,466.5331709633886,1025.832912957807,1332.9209145452003,379.7849372022843
2013-02-15 00:00:00,303.8093773698857,668.6310510529821,868.4540979579796,247.48206822697318
2013-02-15 01:00:00,229.89105252552554,504.42189061389314,657.7210354999361,186.49624781755517
2013-02-15 02:00:00,209.96622623710897,459.94576310184726,600.4226066040256,170.12508624726811
2013-02-15 03:00:00,236.03218525795407,518.5155960853443,676.8854978750406,191.67569430566226
2013-02-15 04:00:00,362.72738008659275,792.0914619503791,1037.689971899311,292.7488651732558
2013-02-15 05:00:00,858.7440799418125,1861.5920580422703,2445.639388250218,687.8636016634337
2013-02-15 06:00:00,1675.5129294154142,3626.0588047410106,4770.021393417948,1338.9685984854063
2013-02-15 07:00:00,2242.084748604891,4840.216288505646,6366.720229495907,1787.9946689037884
2013-02-15 08:00:00,2030.3236579563961,4343.219116047305,5754.450857783597,1597.7620307547033
2013-02-15 09:00:00,1873.258367022389,4017.2955358624495,5297.933322758785,1476.6313527923571
2013-02-15 10:00:00,1908.1676162010697,3970.3345251645237,5290.194770695123,1453.713207425666
2013-02-15 11:00:00,2067.441712710312,4290.834398101923,5731.765513907861,1574.480733387052
2013-02-15 12:00:00,2334.584713762966,4845.271493514017,6472.391492043964,1777.9261343532542
2013-02-15 13:00:00,2549.7027974305493,5282.020077839112,7055.807266605208,1938.1868593204354
2013-02-15 14:00:00,2676.5004041771404,5497.954298806241,7344.255667587416,2017.4218609653562
2013-02-15 15:00:00,2700.6645448561935,5542.45799604737,7403.704421237972,2033.752067952986
2013-02-15 16:00:00,2662.7666708211655,5462.246604040889,7296.55675533675,2004.3192631427542
2013-02-15 17:00:00,2496.7721963514036,5164.710428549841,6899.103152705518,1895.1412030424738
2013-02-15 18:00:00,2206.3069996514305,4569.953590738235,6104.617415004374,1676.9008573887668
2013-02-15 19:00:00,1725.9720782692493,3600.240294835837,4785.076732936045,1325.1591924723907
2013-02-15 20:00:00,1291.0026080286436,2740.237040525757,3593.9297775387986,1008.909528478312
2013-02-15 21:00:00,976.0672975743706,2120.8118569246208,2757.280589517695,783.9409120830518
2013-02-15 22:00:00,809.6585462525253,1772.8137901881648,2309.494383828629,655.3480201918684
2013-02-15 23:00:00,618.3706025256624,1353.6020593941626,1762.568539814898,499.93162760762294
2013-02-16 00:00:00,446.75875275317424,980.3468940785931,1274.8780022913252,362.00365955992913
2013-02-16 01:00:00,332.6105632548068,726.809894587291,947.6627699540823,268.3944016594106
2013-02-16 02:00:00,274.1046488699132,596.4255193310862,778.9455684309921,220.56705134563202
2013-02-16 03:00:00,266.6265126158832,581.6084614203912,761.0715783224183,214.88954720102063
2013-02-16 04:00:00,322.80616040217177,699.8723644177604,920.4743587268038,258.50280825654283
2013-02-16 05:00:00,494.1315098973182,1065.9064766233585,1403.700214726732,394.1542759473807
2013-02-16 06:00:00,664.8243849522629,1427.6616854600254,1884.8644709254922,527.9429899141873
2013-02-16 07:00:00,944.338765016712,2029.2311435753668,2676.679256814875,750.8154538357851
2013-02-16 08:00:00,1333.6727823234557,2813.8720303684645,3755.892159720956,1034.7405663389804
2013-02-16 09:00:00,1753.6129730971204,3739.6596451175833,4946.579003617568,1374.3513377460597
2013-02-16 10:00:00,1999.3375406153737,4176.8680632147225,5542.953832994605,1529.458956728802
2013-02-16 11:00:00,2087.306991401489,4335.619038535293,5786.839917518006,1589.609333323066
2013-02-16 12:00:00,2064.428754873119,4284.581209415453,5723.41240401368,1572.18618547501
2013-02-16 13:00:00,2089.819590245254,4335.438483200006,5791.348367270296,1590.8477767407535
2013-02-16 14:00:00,2090.910077314138,4309.218031623987,5756.322666868296,1581.2264322662588
2013-02-16 15:00:00,1922.5083208778399,3957.3101819832964,5286.238508519925,1452.0972052254685
2013-02-16 16:00:00,1809.4590136751244,3723.9970961703852,4974.57514071495,1366.4851949782292
2013-02-16 17:00:00,1751.3242913576983,3626.6760345704097,4844.572103333131,1330.7741601944774
2013-02-16 18:00:00,1599.9121483670717,3320.5086450321082,4435.588786331872,1222.1230844666609
2013-02-16 19:00:00,1248.9052791596935,2603.456654683613,3462.4590213189886,961.3309202965966
2013-02-16 20:00:00,966.8191212772554,2048.1625405295963,2697.529976554187,755.8690455586426
2013-02-16 21:00:00,743.3660388857014,1611.9321974803577,2108.362728857109,596.2220195678714
2013-02-16 22:00:00,648.6869177474202,1401.4725067805086,1841.3236760521118,518.6220852789675
2013-02-16 23:00:00,551.7421282977865,1188.2708517490619,1561.6298700397601,439.7498479461293
2013-02-17 00:00:00,424.61332929886504,913.0798744946171,1201.6922717827842,337.8443509334624
2013-02-17 01:00:00,308.30026793453703,663.5049800621663,877.3708225345592,244.9128266566888
2013-02-17 02:00:00,209.1725941095297,450.9528279763645,593.9313650105505,166.77061685842352
2013-02-17 03:00:00,177.57465388826327,382.9134274128992,504.76045310291215,141.4813939135803
2013-02-17 04:00:00,181.70661392921082,391.36574862852575,516.037394838181,144.64675409171804
2013-02-17 05:00:00,244.36516772930892,525.4346974867176,692.2282785942459,194.2857640839079
2013-02-17 06:00:00,293.39488555329814,632.4778122216547,831.5610259327913,233.97613912801745
2013-02-17 07:00:00,405.1739831228798,871.3368049224298,1146.4982837768366,322.10634362361384
2013-02-17 08:00:00,659.4860016993304,1391.6691022683656,1853.3295736251143,511.9738462585678
2013-02-17 09:00:00,1051.8817859231413,2247.1126144298664,2969.335090692457,827.6117448829782
2013-02-17 10:00:00,1459.1023503818299,3053.9731474353384,4045.208376015931,1118.413097584517
