ANO;GRANDE REGIÃO;UF;MUNICÍPIO;CÓDIGO IBGE;PRODUTO;VENDAS
1991;REGIÃO CENTRO-OESTE;MT;CAMPO NOVO DO PARECIS;5102637;QUEROSENE DE AVIAÇÃO;32000
1991;REGIÃO CENTRO-OESTE;MT;CACERES;5102504;QUEROSENE DE AVIAÇÃO;49855
1991;REGIÃO CENTRO-OESTE;MT;BARRA DO GARCAS;5101803;QUEROSENE DE AVIAÇÃO;441342
1991;REGIÃO CENTRO-OESTE;MT;CUIABA;5103403;QUEROSENE DE AVIAÇÃO;46155
1991;REGIÃO CENTRO-OESTE;MT;JURUENA;5105176;QUEROSENE DE AVIAÇÃO;20400
1991;REGIÃO CENTRO-OESTE;MT;JUARA;5105101;QUEROSENE DE AVIAÇÃO;144090
1991;REGIÃO CENTRO-OESTE;MT;GUARANTA DO NORTE;5104104;QUEROSENE DE AVIAÇÃO;30000
1991;REGIÃO CENTRO-OESTE;MT;ALTA FLORESTA;5100250;QUEROSENE DE AVIAÇÃO;709396
1991;REGIÃO SUL;RS;URUGUAIANA;4322400;QUEROSENE DE AVIAÇÃO;33761
1991;REGIÃO SUL;RS;TRAMANDAI;4321600;QUEROSENE DE AVIAÇÃO;5000
1991;REGIÃO SUL;RS;SANTO ANGELO;4317509;QUEROSENE DE AVIAÇÃO;10567
1991;REGIÃO CENTRO-OESTE;MS;CAMPO GRANDE;5002704;QUEROSENE DE AVIAÇÃO;16408028
1991;REGIÃO CENTRO-OESTE;MS;SONORA;5007935;QUEROSENE DE AVIAÇÃO;371
1991;REGIÃO CENTRO-OESTE;MS;PONTA PORA;5006606;QUEROSENE DE AVIAÇÃO;508752
1991;REGIÃO CENTRO-OESTE;MS;CORUMBA;5003207;QUEROSENE DE AVIAÇÃO;2456434
1991;REGIÃO CENTRO-OESTE;GO;ITUMBIARA;5211503;QUEROSENE DE AVIAÇÃO;11489
1991;REGIÃO CENTRO-OESTE;GO;GOIANIA;5208707;QUEROSENE DE AVIAÇÃO;15801234
1991;REGIÃO CENTRO-OESTE;GO;CALDAS NOVAS;5204508;QUEROSENE DE AVIAÇÃO;5810
1991;REGIÃO CENTRO-OESTE;GO;RIO QUENTE;5218789;QUEROSENE DE AVIAÇÃO;10047
1991;REGIÃO CENTRO-OESTE;DF;BRASILIA;5300108;QUEROSENE DE AVIAÇÃO;173709557
1991;REGIÃO CENTRO-OESTE;GO;SAO SIMAO;5220405;QUEROSENE DE AVIAÇÃO;48055
1991;REGIÃO CENTRO-OESTE;GO;SAO MIGUEL DO ARAGUAIA;5220207;QUEROSENE DE AVIAÇÃO;10628
1991;REGIÃO CENTRO-OESTE;GO;APARECIDA DE GOIANIA;5201405;QUEROSENE DE AVIAÇÃO;35094
1991;REGIÃO CENTRO-OESTE;MT;RONDONOPOLIS;5107602;QUEROSENE DE AVIAÇÃO;56530
1991;REGIÃO CENTRO-OESTE;MT;PORTO DOS GAUCHOS;5106802;QUEROSENE DE AVIAÇÃO;1860
1991;REGIÃO CENTRO-OESTE;MT;MATUPA;5105606;QUEROSENE DE AVIAÇÃO;17105
1991;REGIÃO CENTRO-OESTE;MT;SAO FELIX DO ARAGUAIA;5107859;QUEROSENE DE AVIAÇÃO;56548
1991;REGIÃO CENTRO-OESTE;GO;ANAPOLIS;5201108;QUEROSENE DE AVIAÇÃO;10750760
1991;REGIÃO CENTRO-OESTE;MT;VARZEA GRANDE;5108402;QUEROSENE DE AVIAÇÃO;28081400
1991;REGIÃO CENTRO-OESTE;MT;SINOP;5107909;QUEROSENE DE AVIAÇÃO;14098
1991;REGIÃO SUL;SC;LAGES;4209300;QUEROSENE DE AVIAÇÃO;38770
1991;REGIÃO SUL;SC;JOINVILLE;4209102;QUEROSENE DE AVIAÇÃO;362529
1991;REGIÃO SUL;SC;ITAJAI;4208203;QUEROSENE DE AVIAÇÃO;17609
1991;REGIÃO SUL;SC;NAVEGANTES;4211306;QUEROSENE DE AVIAÇÃO;1903727
1991;REGIÃO SUL;RS;BAGE;4301602;QUEROSENE DE AVIAÇÃO;42307
1991;REGIÃO SUL;SC;VIDEIRA;4219309;QUEROSENE DE AVIAÇÃO;215752
1991;REGIÃO SUL;SC;URUSSANGA;4219002;QUEROSENE DE AVIAÇÃO;46683
1991;REGIÃO SUL;SC;GASPAR;4205902;QUEROSENE DE AVIAÇÃO;25124
1991;REGIÃO SUL;SC;CHAPECO;4204202;QUEROSENE DE AVIAÇÃO;182386
1991;REGIÃO SUL;SC;BLUMENAU;4202404;QUEROSENE DE AVIAÇÃO;70304
1991;REGIÃO SUL;PR;UMUARAMA;4128104;QUEROSENE DE AVIAÇÃO;9224
1991;REGIÃO SUL;SC;CONCORDIA;4204301;QUEROSENE DE AVIAÇÃO;61738
1991;REGIÃO SUL;SC;FORQUILHINHA;4205456;QUEROSENE DE AVIAÇÃO;143312
1991;REGIÃO SUL;SC;FLORIANOPOLIS;4205407;QUEROSENE DE AVIAÇÃO;13699972
1991;REGIÃO SUL;SC;CRICIUMA;4204608;QUEROSENE DE AVIAÇÃO;52557
1991;REGIÃO SUL;RS;PALMARES DO SUL;4313656;QUEROSENE DE AVIAÇÃO;200
1991;REGIÃO SUL;RS;NOVO HAMBURGO;4313409;QUEROSENE DE AVIAÇÃO;7578
1991;REGIÃO SUL;RS;HORIZONTINA;4309605;QUEROSENE DE AVIAÇÃO;22323
1991;REGIÃO SUL;RS;PASSO FUNDO;4314100;QUEROSENE DE AVIAÇÃO;40621
1991;REGIÃO SUL;RS;SANTA MARIA;4316907;QUEROSENE DE AVIAÇÃO;7678035
1991;REGIÃO SUL;RS;PORTO ALEGRE;4314902;QUEROSENE DE AVIAÇÃO;36606468
1991;REGIÃO SUL;RS;PELOTAS;4314407;QUEROSENE DE AVIAÇÃO;50009
1991;REGIÃO SUL;RS;FARROUPILHA;4307906;QUEROSENE DE AVIAÇÃO;56336
1991;REGIÃO SUL;RS;CAMPO BOM;4303905;QUEROSENE DE AVIAÇÃO;4928
1991;REGIÃO SUL;RS;CAMAQUA;4303509;QUEROSENE DE AVIAÇÃO;180
1991;REGIÃO SUL;RS;CACEQUI;4302907;QUEROSENE DE AVIAÇÃO;39946
1991;REGIÃO SUL;RS;CANOAS;4304606;QUEROSENE DE AVIAÇÃO;7639659
1991;REGIÃO SUL;RS;ESTEIO;4307708;QUEROSENE DE AVIAÇÃO;196970
1991;REGIÃO SUL;RS;CAXIAS DO SUL;4305108;QUEROSENE DE AVIAÇÃO;65768
1991;REGIÃO SUL;RS;CARAZINHO;4304705;QUEROSENE DE AVIAÇÃO;11589
1991;REGIÃO SUDESTE;SP;AMPARO;3501905;QUEROSENE DE AVIAÇÃO;4276
1991;REGIÃO NORTE;TO;PALMAS;1721000;QUEROSENE DE AVIAÇÃO;10789
1991;REGIÃO NORTE;TO;PORTO NACIONAL;1718204;QUEROSENE DE AVIAÇÃO;246389
1991;REGIÃO NORTE;TO;MIRACEMA DO TOCANTINS;1713205;QUEROSENE DE AVIAÇÃO;165859
1991;REGIÃO NORDESTE;MA;ACAILANDIA;2100055;QUEROSENE DE AVIAÇÃO;454918
1991;REGIÃO NORDESTE;MA;IMPERATRIZ;2105302;QUEROSENE DE AVIAÇÃO;2798511
1991;REGIÃO NORDESTE;MA;CAROLINA;2102804;QUEROSENE DE AVIAÇÃO;239652
1991;REGIÃO NORDESTE;MA;ALCANTARA;2100204;QUEROSENE DE AVIAÇÃO;14906
1991;REGIÃO NORTE;TO;GURUPI;1709500;QUEROSENE DE AVIAÇÃO;4145645
1991;REGIÃO NORTE;PA;SAO FELIX DO XINGU;1507300;QUEROSENE DE AVIAÇÃO;27358
1991;REGIÃO NORTE;PA;SANTAREM;1506807;QUEROSENE DE AVIAÇÃO;16657153
1991;REGIÃO NORTE;PA;SANTANA DO ARAGUAIA;1506708;QUEROSENE DE AVIAÇÃO;25486
1991;REGIÃO NORTE;PA;SENADOR JOSE PORFIRIO;1507805;QUEROSENE DE AVIAÇÃO;2694
1991;REGIÃO NORTE;TO;ARAGUAINA;1702109;QUEROSENE DE AVIAÇÃO;25063
1991;REGIÃO NORTE;AP;MACAPA;1600303;QUEROSENE DE AVIAÇÃO;1957838
1991;REGIÃO NORTE;PA;TUCURUI;1508100;QUEROSENE DE AVIAÇÃO;117131
1991;REGIÃO NORDESTE;RN;MOSSORO;2408003;QUEROSENE DE AVIAÇÃO;28910
1991;REGIÃO NORDESTE;RN;GUAMARE;2404507;QUEROSENE DE AVIAÇÃO;282030
1991;REGIÃO NORDESTE;RN;PARNAMIRIM;2403251;QUEROSENE DE AVIAÇÃO;38577531
1991;REGIÃO NORDESTE;RN;NATAL;2408102;QUEROSENE DE AVIAÇÃO;35282
1991;REGIÃO NORDESTE;PB;CABEDELO;2503209;QUEROSENE DE AVIAÇÃO;3550863
1991;REGIÃO NORDESTE;PB;BAYEUX;2501807;QUEROSENE DE AVIAÇÃO;1180805
1991;REGIÃO NORDESTE;RN;PASSA E FICA;2409100;QUEROSENE DE AVIAÇÃO;2984
1991;REGIÃO NORDESTE;RN;AUGUSTO SEVERO;2401305;QUEROSENE DE AVIAÇÃO;23548
1991;REGIÃO NORDESTE;PI;PARNAIBA;2207702;QUEROSENE DE AVIAÇÃO;3000
1991;REGIÃO NORDESTE;PI;GUADALUPE;2204501;QUEROSENE DE AVIAÇÃO;10800
1991;REGIÃO NORDESTE;MA;SAO LUIS;2111300;QUEROSENE DE AVIAÇÃO;31686735
1991;REGIÃO NORDESTE;PI;TERESINA;2211001;QUEROSENE DE AVIAÇÃO;13676557
1991;REGIÃO NORDESTE;CE;PARACURU;2310209;QUEROSENE DE AVIAÇÃO;19834
1991;REGIÃO NORDESTE;CE;FORTALEZA;2304400;QUEROSENE DE AVIAÇÃO;57387090
1991;REGIÃO NORDESTE;CE;CAUCAIA;2303709;QUEROSENE DE AVIAÇÃO;498
1991;REGIÃO NORTE;AM;EIRUNEPE;1301407;QUEROSENE DE AVIAÇÃO;59442
1991;REGIÃO NORTE;AM;COARI;1301209;QUEROSENE DE AVIAÇÃO;2219421
1991;REGIÃO NORTE;AM;CARAUARI;1301001;QUEROSENE DE AVIAÇÃO;65224
1991;REGIÃO NORTE;AM;ITACOATIARA;1301902;QUEROSENE DE AVIAÇÃO;8757
1991;REGIÃO NORTE;AM;SAO GABRIEL DA CACHOEI;1303809;QUEROSENE DE AVIAÇÃO;1743347
1991;REGIÃO NORTE;AM;NOVO AIRAO;1303205;QUEROSENE DE AVIAÇÃO;20390
1991;REGIÃO NORTE;AM;MANAUS;1302603;QUEROSENE DE AVIAÇÃO;153358673
1991;REGIÃO NORTE;AM;BARCELOS;1300409;QUEROSENE DE AVIAÇÃO;131304
1991;REGIÃO NORTE;RO;JI-PARANA;1100122;QUEROSENE DE AVIAÇÃO;91542
1991;REGIÃO NORTE;RO;GUAJARA-MIRIM;1100106;QUEROSENE DE AVIAÇÃO;56668
1991;REGIÃO NORTE;RO;CEREJEIRAS;1100056;QUEROSENE DE AVIAÇÃO;196
1991;REGIÃO NORTE;RO;PORTO VELHO;1100205;QUEROSENE DE AVIAÇÃO;16383815
1991;REGIÃO NORTE;AC;RIO BRANCO;1200401;QUEROSENE DE AVIAÇÃO;9631400
1991;REGIÃO NORTE;AC;CRUZEIRO DO SUL;1200203;QUEROSENE DE AVIAÇÃO;1250933
1991;REGIÃO NORTE;RO;VILHENA;1100304;QUEROSENE DE AVIAÇÃO;1805899
1991;REGIÃO NORTE;PA;ITAITUBA;1503606;QUEROSENE DE AVIAÇÃO;1853332
1991;REGIÃO NORTE;PA;CONCEICAO DO ARAGUAIA;1502707;QUEROSENE DE AVIAÇÃO;624750
1991;REGIÃO NORTE;PA;BELEM;1501402;QUEROSENE DE AVIAÇÃO;70518202
1991;REGIÃO NORTE;PA;MARABA;1504208;QUEROSENE DE AVIAÇÃO;2566831
1991;REGIÃO NORTE;PA;REDENCAO;1506138;QUEROSENE DE AVIAÇÃO;900
1991;REGIÃO NORTE;PA;PARAUAPEBAS;1505536;QUEROSENE DE AVIAÇÃO;35309
1991;REGIÃO NORTE;PA;MONTE ALEGRE;1504802;QUEROSENE DE AVIAÇÃO;4512
1991;REGIÃO NORTE;PA;ANANINDEUA;1500800;QUEROSENE DE AVIAÇÃO;401
1991;REGIÃO NORTE;RR;BOA VISTA;1400100;QUEROSENE DE AVIAÇÃO;9224537
1991;REGIÃO NORTE;AM;TEFE;1304203;QUEROSENE DE AVIAÇÃO;5828698
1991;REGIÃO NORTE;AM;TABATINGA;1304062;QUEROSENE DE AVIAÇÃO;3649283
1991;REGIÃO NORTE;RR;CARACARAI;1400209;QUEROSENE DE AVIAÇÃO;46009
1991;REGIÃO NORTE;PA;ALTAMIRA;1500602;QUEROSENE DE AVIAÇÃO;1349092
1991;REGIÃO NORTE;PA;ALMEIRIM;1500503;QUEROSENE DE AVIAÇÃO;234829
1991;REGIÃO NORTE;RR;MUCAJAI;1400308;QUEROSENE DE AVIAÇÃO;20000
1991;REGIÃO SUDESTE;MG;PATOS DE MINAS;3148004;QUEROSENE DE AVIAÇÃO;998
1991;REGIÃO SUDESTE;MG;NOVA PONTE;3145000;QUEROSENE DE AVIAÇÃO;236018
1991;REGIÃO SUDESTE;MG;MONTES CLAROS;3143302;QUEROSENE DE AVIAÇÃO;812012
1991;REGIÃO SUDESTE;MG;PATROCINIO DO MURIAE;3148202;QUEROSENE DE AVIAÇÃO;6590
1991;REGIÃO SUDESTE;MG;UBERABA;3170107;QUEROSENE DE AVIAÇÃO;3598890
1991;REGIÃO SUDESTE;MG;SAO JOAO DEL REI;3162500;QUEROSENE DE AVIAÇÃO;7642
1991;REGIÃO SUDESTE;MG;POCOS DE CALDAS;3151800;QUEROSENE DE AVIAÇÃO;4897
1991;REGIÃO SUDESTE;MG;MESQUITA;3141702;QUEROSENE DE AVIAÇÃO;79234
1991;REGIÃO SUDESTE;MG;GUAXUPE;3128709;QUEROSENE DE AVIAÇÃO;8230
1991;REGIÃO SUDESTE;MG;GOVERNADOR VALADARES;3127701;QUEROSENE DE AVIAÇÃO;168038
1991;REGIÃO SUDESTE;MG;FRONTEIRA;3127008;QUEROSENE DE AVIAÇÃO;49788
1991;REGIÃO SUDESTE;MG;IPATINGA;3131307;QUEROSENE DE AVIAÇÃO;217090
1991;REGIÃO SUDESTE;MG;LAGOA SANTA;3137601;QUEROSENE DE AVIAÇÃO;44360561
1991;REGIÃO SUDESTE;MG;ITAJUBA;3132404;QUEROSENE DE AVIAÇÃO;57000
1991;REGIÃO SUDESTE;MG;ITACARAMBI;3132107;QUEROSENE DE AVIAÇÃO;39388
1991;REGIÃO SUDESTE;RJ;NOVA IGUACU;3303500;QUEROSENE DE AVIAÇÃO;67936
1991;REGIÃO SUDESTE;RJ;MACAE;3302403;QUEROSENE DE AVIAÇÃO;5074281
1991;REGIÃO SUDESTE;RJ;DUQUE DE CAXIAS;3301702;QUEROSENE DE AVIAÇÃO;137198
1991;REGIÃO SUDESTE;RJ;PETROPOLIS;3303906;QUEROSENE DE AVIAÇÃO;817981
1991;REGIÃO SUDESTE;SP;ADAMANTINA;3500105;QUEROSENE DE AVIAÇÃO;5625
1991;REGIÃO SUDESTE;RJ;SAO PEDRO DA ALDEIA;3305208;QUEROSENE DE AVIAÇÃO;238561
1991;REGIÃO SUDESTE;RJ;RIO DE JANEIRO;3304557;QUEROSENE DE AVIAÇÃO;1063564151
1991;REGIÃO SUDESTE;RJ;CAMPOS DOS GOYTACAZES;3301009;QUEROSENE DE AVIAÇÃO;105809
1991;REGIÃO SUDESTE;ES;CACHOEIRO DE ITAPEMIRI;3201209;QUEROSENE DE AVIAÇÃO;20500
1991;REGIÃO SUDESTE;MG;VESPASIANO;3171204;QUEROSENE DE AVIAÇÃO;8271
1991;REGIÃO SUDESTE;MG;UBERLANDIA;3170206;QUEROSENE DE AVIAÇÃO;3933689
1991;REGIÃO SUDESTE;ES;SAO MATEUS;3204906;QUEROSENE DE AVIAÇÃO;188926
1991;REGIÃO SUDESTE;ES;VITORIA;3205309;QUEROSENE DE AVIAÇÃO;11108316
1991;REGIÃO SUDESTE;ES;VILA VELHA;3205200;QUEROSENE DE AVIAÇÃO;26999
1991;REGIÃO SUDESTE;ES;VIANA;3205101;QUEROSENE DE AVIAÇÃO;9911
1991;REGIÃO NORDESTE;SE;NOSSA SENHORA DO SOCOR;2804805;QUEROSENE DE AVIAÇÃO;645
1991;REGIÃO NORDESTE;SE;LARANJEIRAS;2803609;QUEROSENE DE AVIAÇÃO;56044
1991;REGIÃO NORDESTE;SE;ARACAJU;2800308;QUEROSENE DE AVIAÇÃO;8883529
1991;REGIÃO NORDESTE;BA;BARREIRAS;2903201;QUEROSENE DE AVIAÇÃO;106845
1991;REGIÃO NORDESTE;BA;FEIRA DE SANTANA;2910800;QUEROSENE DE AVIAÇÃO;5000
1991;REGIÃO NORDESTE;BA;CARAVELAS;2906907;QUEROSENE DE AVIAÇÃO;739391
1991;REGIÃO NORDESTE;BA;BOM JESUS DA LAPA;2903904;QUEROSENE DE AVIAÇÃO;75571
1991;REGIÃO NORDESTE;AL;RIO LARGO;2707701;QUEROSENE DE AVIAÇÃO;18094560
1991;REGIÃO NORDESTE;PE;BELO JARDIM;2601706;QUEROSENE DE AVIAÇÃO;3543
1991;REGIÃO NORDESTE;PB;JURIPIRANGA;2507903;QUEROSENE DE AVIAÇÃO;11984
1991;REGIÃO NORDESTE;PB;JOAO PESSOA;2507507;QUEROSENE DE AVIAÇÃO;450585
1991;REGIÃO NORDESTE;PE;PETROLINA;2611101;QUEROSENE DE AVIAÇÃO;2929813
1991;REGIÃO NORDESTE;AL;MACEIO;2704302;QUEROSENE DE AVIAÇÃO;187322
1991;REGIÃO NORDESTE;AL;BOCA DA MATA;2701001;QUEROSENE DE AVIAÇÃO;24067
1991;REGIÃO NORDESTE;PE;RECIFE;2611606;QUEROSENE DE AVIAÇÃO;142989446
1991;REGIÃO SUDESTE;MG;ARAXA;3104007;QUEROSENE DE AVIAÇÃO;72273
1991;REGIÃO SUDESTE;MG;ALPINOPOLIS;3101904;QUEROSENE DE AVIAÇÃO;59848
1991;REGIÃO SUDESTE;MG;ALFENAS;3101607;QUEROSENE DE AVIAÇÃO;8404
1991;REGIÃO SUDESTE;MG;BARBACENA;3105608;QUEROSENE DE AVIAÇÃO;143052
1991;REGIÃO SUDESTE;MG;DIVINOPOLIS;3122306;QUEROSENE DE AVIAÇÃO;6952
1991;REGIÃO SUDESTE;MG;BETIM;3106705;QUEROSENE DE AVIAÇÃO;297084
1991;REGIÃO SUDESTE;MG;BELO HORIZONTE;3106200;QUEROSENE DE AVIAÇÃO;11260148
1991;REGIÃO NORDESTE;BA;VITORIA DA CONQUISTA;2933307;QUEROSENE DE AVIAÇÃO;56913
1991;REGIÃO NORDESTE;BA;PAULO AFONSO;2924009;QUEROSENE DE AVIAÇÃO;216195
1991;REGIÃO NORDESTE;BA;ILHEUS;2913606;QUEROSENE DE AVIAÇÃO;6025748
1991;REGIÃO NORDESTE;BA;GUANAMBI;2911709;QUEROSENE DE AVIAÇÃO;27000
1991;REGIÃO NORDESTE;BA;PORTO SEGURO;2925303;QUEROSENE DE AVIAÇÃO;1033131
1991;REGIÃO NORDESTE;BA;SIMOES FILHO;2930709;QUEROSENE DE AVIAÇÃO;427
1991;REGIÃO NORDESTE;BA;SAO FRANCISCO DO CONDE;2929206;QUEROSENE DE AVIAÇÃO;58930
1991;REGIÃO NORDESTE;BA;SALVADOR;2927408;QUEROSENE DE AVIAÇÃO;129781978
1992;REGIÃO SUL;RS;SANTA MARIA                   ;4316908;QUEROSENE DE AVIAÇÃO;6260050
1992;REGIÃO SUL;RS;TRAMANDAI                     ;4321600;QUEROSENE DE AVIAÇÃO;41826
1992;REGIÃO SUL;RS;PELOTAS                       ;4314409;QUEROSENE DE AVIAÇÃO;17163
1992;REGIÃO SUL;RS;PORTO ALEGRE                  ;4314905;QUEROSENE DE AVIAÇÃO;50212164
1992;REGIÃO CENTRO-OESTE;MS;CAMPO GRANDE                  ;5002702;QUEROSENE DE AVIAÇÃO;21396148
1992;REGIÃO CENTRO-OESTE;MT;ALTA FLORESTA                 ;5100607;QUEROSENE DE AVIAÇÃO;555034
1992;REGIÃO CENTRO-OESTE;MT;BARRA DO GARCAS               ;5101808;QUEROSENE DE AVIAÇÃO;330403
1992;REGIÃO CENTRO-OESTE;MS;CORUMBA                       ;5003202;QUEROSENE DE AVIAÇÃO;927166
1992;REGIÃO CENTRO-OESTE;MS;PONTA PORA                    ;5006600;QUEROSENE DE AVIAÇÃO;357983
1992;REGIÃO SUL;SC;FLORIANOPOLIS                 ;4205405;QUEROSENE DE AVIAÇÃO;19917835
1992;REGIÃO SUL;SC;FORQUILHINHA                  ;4205456;QUEROSENE DE AVIAÇÃO;283928
1992;REGIÃO SUL;SC;BLUMENAU                      ;4202406;QUEROSENE DE AVIAÇÃO;14752
1992;REGIÃO SUL;SC;CRICIUMA                      ;4204603;QUEROSENE DE AVIAÇÃO;20988
1992;REGIÃO SUL;SC;ITAJAI                        ;4208200;QUEROSENE DE AVIAÇÃO;30091
1992;REGIÃO SUL;SC;VIDEIRA                       ;4219309;QUEROSENE DE AVIAÇÃO;135606
1992;REGIÃO SUL;RS;CANOAS                        ;4304608;QUEROSENE DE AVIAÇÃO;6251447
1992;REGIÃO SUL;SC;JOINVILLE                     ;4209109;QUEROSENE DE AVIAÇÃO;175261
1992;REGIÃO SUL;SC;LAGES                         ;4209303;QUEROSENE DE AVIAÇÃO;147000
1992;REGIÃO CENTRO-OESTE;GO;ANAPOLIS                      ;5201101;QUEROSENE DE AVIAÇÃO;9536307
1992;REGIÃO CENTRO-OESTE;GO;GOIANIA                       ;5208700;QUEROSENE DE AVIAÇÃO;17166769
1992;REGIÃO CENTRO-OESTE;MT;SINOP                         ;5107903;QUEROSENE DE AVIAÇÃO;81292
1992;REGIÃO CENTRO-OESTE;MT;VARZEA GRANDE                 ;5108403;QUEROSENE DE AVIAÇÃO;29266961
1992;REGIÃO CENTRO-OESTE;DF;BRASILIA                      ;5300100;QUEROSENE DE AVIAÇÃO;184604199
1992;REGIÃO SUL;PR;SAO JOSE DOS PINHAIS          ;4125509;QUEROSENE DE AVIAÇÃO;41350031
1992;REGIÃO SUDESTE;SP;BARRETOS                      ;3505502;QUEROSENE DE AVIAÇÃO;73653
1992;REGIÃO SUDESTE;SP;BAURU                         ;3506002;QUEROSENE DE AVIAÇÃO;1088826
1992;REGIÃO SUDESTE;SP;ARACATUBA                     ;3502805;QUEROSENE DE AVIAÇÃO;126211
1992;REGIÃO SUDESTE;SP;ARARAQUARA                    ;3503208;QUEROSENE DE AVIAÇÃO;176170
1992;REGIÃO SUDESTE;SP;CAMPINAS                      ;3509508;QUEROSENE DE AVIAÇÃO;33743939
1992;REGIÃO SUDESTE;SP;ESPIRITO SANTO DO PINHAL      ;3515184;QUEROSENE DE AVIAÇÃO;20000
1992;REGIÃO SUDESTE;SP;GUARATINGUETA                 ;3518400;QUEROSENE DE AVIAÇÃO;250000
1992;REGIÃO SUDESTE;SP;CASTILHO                      ;3511006;QUEROSENE DE AVIAÇÃO;132318
1992;REGIÃO SUDESTE;SP;DIADEMA                       ;3513807;QUEROSENE DE AVIAÇÃO;6253
1992;REGIÃO SUDESTE;MG;UBERLANDIA                    ;3170209;QUEROSENE DE AVIAÇÃO;2930191
1992;REGIÃO SUDESTE;ES;SAO MATEUS                    ;3204901;QUEROSENE DE AVIAÇÃO;239177
1992;REGIÃO SUDESTE;MG;NOVA PONTE                    ;3145000;QUEROSENE DE AVIAÇÃO;70817
1992;REGIÃO SUDESTE;MG;UBERABA                       ;3170101;QUEROSENE DE AVIAÇÃO;2460717
1992;REGIÃO SUDESTE;ES;VITORIA                       ;3205304;QUEROSENE DE AVIAÇÃO;9830309
1992;REGIÃO SUDESTE;RJ;PETROPOLIS                    ;3303900;QUEROSENE DE AVIAÇÃO;791456,74
1992;REGIÃO SUDESTE;RJ;SAO PEDRO DA ALDEIA           ;3305201;QUEROSENE DE AVIAÇÃO;239306,74
1992;REGIÃO SUDESTE;RJ;CAMPOS DOS GOYTACAZES         ;3301001;QUEROSENE DE AVIAÇÃO;80861,5
1992;REGIÃO SUDESTE;RJ;MACAE                         ;3302407;QUEROSENE DE AVIAÇÃO;6972880,77
1992;REGIÃO SUDESTE;SP;SOROCABA                      ;3552209;QUEROSENE DE AVIAÇÃO;306559
1992;REGIÃO SUDESTE;SP;TEODORO SAMPAIO               ;3554309;QUEROSENE DE AVIAÇÃO;327065
1992;REGIÃO SUDESTE;SP;SAO PAULO                     ;3550303;QUEROSENE DE AVIAÇÃO;104391303
1992;REGIÃO SUDESTE;SP;SAO SEBASTIAO                 ;3550702;QUEROSENE DE AVIAÇÃO;322000
1992;REGIÃO SUL;PR;CASCAVEL                      ;4104803;QUEROSENE DE AVIAÇÃO;78561
1992;REGIÃO SUL;PR;LONDRINA                      ;4113705;QUEROSENE DE AVIAÇÃO;1537753
1992;REGIÃO SUL;PR;MARINGA                       ;4115201;QUEROSENE DE AVIAÇÃO;516190
1992;REGIÃO SUL;PR;CURITIBA                      ;4106903;QUEROSENE DE AVIAÇÃO;490365
1992;REGIÃO SUL;PR;FOZ DO IGUACU                 ;4108302;QUEROSENE DE AVIAÇÃO;14925804
1992;REGIÃO SUDESTE;SP;PIRACICABA                    ;3538702;QUEROSENE DE AVIAÇÃO;162355
1992;REGIÃO SUDESTE;SP;PIRASSUNUNGA                  ;3539300;QUEROSENE DE AVIAÇÃO;5401291
1992;REGIÃO SUDESTE;SP;GUARUJA                       ;3518701;QUEROSENE DE AVIAÇÃO;763320
1992;REGIÃO SUDESTE;SP;MARILIA                       ;3529002;QUEROSENE DE AVIAÇÃO;527980
1992;REGIÃO SUDESTE;SP;PRESIDENTE PRUDENTE           ;3541401;QUEROSENE DE AVIAÇÃO;459848
1992;REGIÃO SUDESTE;SP;SAO JOSE DO RIO PRETO         ;3549801;QUEROSENE DE AVIAÇÃO;1265320
1992;REGIÃO SUDESTE;SP;SAO JOSE DOS CAMPOS           ;3549909;QUEROSENE DE AVIAÇÃO;5387601
1992;REGIÃO SUDESTE;SP;RIBEIRAO PRETO                ;3543404;QUEROSENE DE AVIAÇÃO;1399881
1992;REGIÃO SUDESTE;SP;SAO CARLOS                    ;3548902;QUEROSENE DE AVIAÇÃO;30348
1992;REGIÃO NORDESTE;PI;TERESINA                      ;2211009;QUEROSENE DE AVIAÇÃO;12096350
1992;REGIÃO NORDESTE;RN;AUGUSTO SEVERO                ;2401304;QUEROSENE DE AVIAÇÃO;14784
1992;REGIÃO NORDESTE;MA;IMPERATRIZ                    ;2105306;QUEROSENE DE AVIAÇÃO;3044529
1992;REGIÃO NORDESTE;MA;SAO LUIS                      ;2111306;QUEROSENE DE AVIAÇÃO;43159456
1992;REGIÃO NORDESTE;RN;PARNAMIRIM                    ;2403250;QUEROSENE DE AVIAÇÃO;27102268
1992;REGIÃO NORDESTE;PB;BAYEUX                        ;2501805;QUEROSENE DE AVIAÇÃO;2776458
1992;REGIÃO NORDESTE;PB;CABEDELO                      ;2503204;QUEROSENE DE AVIAÇÃO;4186468
1992;REGIÃO NORDESTE;RN;GUAMARE                       ;2404508;QUEROSENE DE AVIAÇÃO;58000
1992;REGIÃO NORDESTE;RN;PASSA E FICA                  ;2409100;QUEROSENE DE AVIAÇÃO;3797
1992;REGIÃO NORTE;PA;SANTAREM                      ;1506803;QUEROSENE DE AVIAÇÃO;11660582
1992;REGIÃO NORTE;AP;MACAPA                        ;1600303;QUEROSENE DE AVIAÇÃO;1300792
1992;REGIÃO NORTE;PA;MARABA                        ;1504207;QUEROSENE DE AVIAÇÃO;1422132
